,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,6218円,114分,107.3%,223件
1,1350-1399,8103円,109分,109.9%,200件
2,1400-1449,8250円,113分,109.8%,206件
3,1450-1499,8179円,103分,110.5%,197件
4,1500-1549,8644円,97分,111.9%,208件
5,1550-1599,8617円,98分,111.7%,188件
6,1600-1649,8657円,100分,111.6%,190件
7,1650-1699,8311円,92分,112%,166件
8,1700-1749,7549円,89分,111.3%,158件
9,1750-1799,8278円,90分,112.2%,166件
10,1800-1849,8040円,82分,113%,152件
11,1850-1899,8452円,81分,113.8%,146件
12,1900-1949,8453円,77分,114.6%,160件
13,1950-1999,8229円,76分,114.5%,144件
14,2000-2049,9174円,71分,117.3%,123件
15,2050-2099,9971円,71分,118.6%,137件
16,2100-2149,8725円,65分,117.9%,119件
17,2150-2199,10645円,58分,124.4%,102件
18,2200-2249,8041円,58分,118.5%,94件
19,2250-2299,8751円,51分,122.7%,80件
20,2300-2349,7875円,48分,121.9%,109件
21,2350-2399,9825円,43分,130.6%,119件
22,2400-2449,10087円,40分,133.5%,91件
23,2450-2499,10178円,43分,131.8%,85件
24,2500-2549,9998円,43分,130.9%,77件
25,2550-2599,11456円,38分,139.7%,86件
26,2600-2649,10756円,38分,137.4%,80件
27,2650-2699,11729円,37分,142.4%,72件
28,2700-2749,11753円,35分,144.5%,75件
29,2750-2799,12418円,32分,151.3%,71件
30,2800-2849,12479円,29分,156.7%,67件
31,2850-2899,14373円,27分,170.2%,86件
32,2900-2949,15018円,23分,189%,63件
