,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,4546円,140分,104.3%,781件
1,650-699,3980円,141分,103.8%,1063件
2,700-749,4616円,137分,104.5%,940件
3,750-799,4618円,135分,104.6%,846件
4,800-849,5097円,132分,105.2%,754件
5,850-899,4990円,132分,105.1%,675件
6,900-949,4514円,131分,104.6%,630件
7,950-999,5209円,126分,105.5%,620件
8,1000-1049,4984円,126分,105.3%,529件
9,1050-1099,5809円,122分,106.3%,501件
10,1100-1149,5685円,121分,106.3%,444件
11,1150-1199,6261円,118分,107.1%,454件
12,1200-1249,5819円,115分,106.8%,808件
13,1250-1299,5853円,111分,107%,439件
14,1300-1349,6431円,108分,107.9%,473件
15,1350-1399,6691円,107分,108.4%,445件
16,1400-1449,6670円,104分,108.6%,382件
17,1450-1499,5864円,102分,107.6%,376件
18,1500-1549,6780円,99分,109.2%,363件
19,1550-1599,7157円,97分,109.8%,338件
20,1600-1649,7213円,93分,110.3%,289件
21,1650-1699,7801円,90分,111.6%,296件
22,1700-1749,7235円,89分,110.9%,297件
23,1750-1799,8052円,85分,112.6%,335件
24,1800-1849,7886円,80分,113.1%,306件
25,1850-1899,7280円,81分,112%,300件
26,1900-1949,8625円,76分,115.1%,272件
27,1950-1999,8698円,74分,115.6%,256件
28,2000-2049,8091円,71分,115.1%,231件
29,2050-2099,9317円,68分,118.2%,264件
30,2100-2149,9608円,65分,119.6%,232件
31,2150-2199,9031円,59分,120.5%,240件
32,2200-2249,9179円,55分,122.3%,215件
33,2250-2299,9302円,50分,125%,228件
34,2300-2349,10361円,44分,131.8%,221件
35,2350-2399,9879円,41分,132.2%,203件
36,2400-2449,9703円,39分,132.9%,235件
37,2450-2499,10279円,38分,136.1%,215件
38,2500-2549,9829円,39分,133.6%,198件
39,2550-2599,11090円,35分,142%,216件
40,2600-2649,10736円,35分,141%,179件
41,2650-2699,11568円,33分,147.2%,204件
42,2700-2749,11697円,32分,148.2%,175件
43,2750-2799,11983円,30分,152.6%,171件
44,2800-2849,13180円,28分,162.2%,171件
45,2850-2899,13357円,25分,171.4%,180件
46,2900-2949,13609円,22分,183.1%,133件
