,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,6365円,108分,107.9%,54件
1,1400-1449,8833円,106分,111.1%,75件
2,1450-1499,9532円,103分,112.3%,62件
3,1500-1549,7922円,105分,110.1%,61件
4,1550-1599,6492円,95分,109.1%,64件
5,1600-1649,7190円,94分,110.2%,59件
6,1650-1699,8353円,95分,111.7%,72件
7,1700-1749,8594円,91分,112.6%,56件
8,1750-1799,6737円,84分,110.7%,73件
9,1800-1849,7435円,84分,111.8%,67件
10,1850-1899,7909円,77分,113.7%,58件
11,1900-1949,8185円,75分,114.6%,77件
12,1950-1999,9033円,75分,116%,79件
13,2000-2049,6606円,69分,112.8%,64件
14,2050-2099,8724円,66分,117.5%,81件
15,2100-2149,7904円,66分,115.9%,82件
16,2150-2199,6545円,59分,114.7%,69件
17,2200-2249,8124円,55分,119.5%,69件
18,2250-2299,7852円,56分,118.8%,67件
19,2300-2349,7655円,50分,120.3%,73件
20,2350-2399,8441円,46分,124.5%,48件
21,2400-2449,6901円,47分,119.4%,50件
22,2450-2499,6994円,48分,119.5%,54件
23,2500-2549,9114円,41分,129.6%,48件
24,2550-2599,10421円,36分,138.4%,29件
25,2600-2649,10721円,37分,139.1%,42件
26,2650-2699,9929円,36分,136.4%,36件
27,2700-2749,10850円,35分,141.3%,41件
28,2750-2799,11399円,34分,144.4%,48件
29,2800-2849,13239円,29分,161.1%,34件
30,2850-2899,13931円,27分,169.9%,25件
31,2900-2949,15136円,24分,182.6%,40件
