,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,6311円,113分,107.4%,130件
1,1250-1299,6455円,117分,107.4%,135件
2,1300-1349,6370円,109分,107.8%,127件
3,1350-1399,5848円,110分,107.1%,135件
4,1400-1449,4391円,108分,105.4%,154件
5,1450-1499,5295円,105分,106.7%,138件
6,1500-1549,6013円,101分,108%,173件
7,1550-1599,6095円,98分,108.3%,152件
8,1600-1649,6734円,98分,109.2%,166件
9,1650-1699,7394円,96分,110.2%,161件
10,1700-1749,6793円,91分,110%,139件
11,1750-1799,5817円,87分,108.9%,165件
12,1800-1849,6473円,82分,110.6%,173件
13,1850-1899,6061円,80分,110%,155件
14,1900-1949,7504円,78分,112.9%,147件
15,1950-1999,6703円,75分,112%,119件
16,2000-2049,5190円,74分,109.4%,123件
17,2050-2099,7267円,70分,113.9%,123件
18,2100-2149,7435円,67分,114.8%,109件
19,2150-2199,7466円,60分,116.7%,132件
20,2200-2249,7328円,57分,117%,104件
21,2250-2299,7905円,52分,120.4%,103件
22,2300-2349,7287円,52分,118.8%,111件
23,2350-2399,7965円,47分,122.6%,98件
24,2400-2449,8134円,46分,123.6%,82件
25,2450-2499,8041円,46分,123.5%,95件
26,2500-2549,8603円,44分,126.3%,94件
27,2550-2599,8271円,42分,126%,80件
28,2600-2649,10044円,39分,134.4%,75件
29,2650-2699,10219円,38分,136%,66件
30,2700-2749,11223円,34分,144.1%,68件
31,2750-2799,11903円,34分,146.5%,93件
32,2800-2849,12322円,30分,154.4%,76件
33,2850-2899,13765円,27分,167.5%,61件
34,2900-2949,14984円,24分,183.4%,60件
