,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,5644円,126分,106%,644件
1,1050-1099,6157円,124分,106.6%,649件
2,1100-1149,5760円,122分,106.3%,1166件
3,1150-1199,5589円,119分,106.3%,645件
4,1200-1249,6176円,116分,107.1%,687件
5,1250-1299,6246円,114分,107.3%,625件
6,1300-1349,6326円,112分,107.5%,542件
7,1350-1399,5575円,110分,106.7%,516件
8,1400-1449,6552円,107分,108.2%,532件
9,1450-1499,6154円,106分,107.8%,461件
10,1500-1549,6914円,100分,109.2%,448件
11,1550-1599,7129円,99分,109.6%,423件
12,1600-1649,6788円,97分,109.3%,442件
13,1650-1699,7375円,93分,110.6%,479件
14,1700-1749,7405円,89分,111.1%,439件
15,1750-1799,6831円,88分,110.3%,429件
16,1800-1849,7954円,84分,112.6%,405件
17,1850-1899,8337円,81分,113.7%,383件
18,1900-1949,7699円,80分,112.9%,347件
19,1950-1999,8721円,76分,115.4%,396件
20,2000-2049,9110円,73分,116.7%,360件
21,2050-2099,8121円,68分,116%,348件
22,2100-2149,8384円,63分,117.8%,313件
23,2150-2199,8602円,59分,119.5%,321件
24,2200-2249,9243円,53分,123.2%,337件
25,2250-2299,8905円,51分,123.1%,307件
26,2300-2349,8548円,47分,124.4%,340件
27,2350-2399,8704円,45分,125.7%,299件
28,2400-2449,8684円,45分,125.8%,293件
29,2450-2499,9814円,42分,131.5%,311件
30,2500-2549,9445円,41分,130.5%,262件
31,2550-2599,9923円,39分,133.5%,290件
32,2600-2649,10338円,38分,135.9%,251件
33,2650-2699,10851円,36分,140.1%,240件
34,2700-2749,11367円,35分,143%,226件
35,2750-2799,11655円,32分,148%,250件
36,2800-2849,12253円,29分,155.7%,204件
37,2850-2899,13703円,27分,168.4%,219件
38,2900-2949,14144円,23分,181.1%,184件
