,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,6791円,115分,107.9%,625件
1,1300-1349,6864円,112分,108.2%,542件
2,1350-1399,6096円,111分,107.3%,516件
3,1400-1449,7069円,108分,108.8%,532件
4,1450-1499,6659円,106分,108.4%,461件
5,1500-1549,7402円,101分,109.8%,448件
6,1550-1599,7612円,99分,110.2%,423件
7,1600-1649,7260円,97分,109.9%,442件
8,1650-1699,7834円,94分,111.2%,479件
9,1700-1749,7850円,89分,111.7%,439件
10,1750-1799,7262円,89分,110.9%,429件
11,1800-1849,8384円,84分,113.3%,405件
12,1850-1899,8755円,81分,114.4%,383件
13,1900-1949,8099円,80分,113.5%,347件
14,1950-1999,9120円,76分,116%,396件
15,2000-2049,9501円,73分,117.3%,360件
16,2050-2099,8476円,68分,116.6%,348件
17,2100-2149,8718円,63分,118.4%,313件
18,2150-2199,8912円,59分,120.1%,321件
19,2200-2249,9534円,53分,123.8%,337件
20,2250-2299,9186円,52分,123.7%,307件
21,2300-2349,8804円,47分,125%,340件
22,2350-2399,8951円,45分,126.3%,299件
23,2400-2449,8928円,45分,126.4%,293件
24,2450-2499,10058円,42分,132.1%,311件
25,2500-2549,9689円,42分,131.1%,262件
26,2550-2599,10167円,40分,134.1%,290件
27,2600-2649,10581円,39分,136.6%,251件
28,2650-2699,11095円,36分,140.7%,240件
29,2700-2749,11611円,35分,143.7%,226件
30,2750-2799,11899円,33分,148.6%,250件
31,2800-2849,12497円,30分,156.4%,204件
32,2850-2899,13947円,27分,169.1%,219件
33,2900-2949,14387円,23分,181.7%,184件
