,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,1850円,133分,101.9%,34件
1,850-899,3295円,133分,103.3%,41件
2,900-949,2432円,122分,102.7%,58件
3,950-999,2785円,132分,102.8%,47件
4,1000-1049,2011円,117分,102.3%,60件
5,1050-1099,5229円,120分,105.8%,65件
6,1100-1149,2243円,121分,102.5%,81件
7,1150-1199,1152円,115分,101.3%,67件
8,1200-1249,2735円,111分,103.3%,75件
9,1250-1299,4587円,107分,105.7%,102件
10,1300-1349,3180円,112分,103.8%,96件
11,1350-1399,4215円,109分,105.1%,101件
12,1400-1449,3918円,108分,104.9%,108件
13,1450-1499,3132円,102分,104.1%,112件
14,1500-1549,3301円,102分,104.3%,133件
15,1550-1599,4305円,93分,106.2%,114件
16,1600-1649,3749円,95分,105.3%,101件
17,1650-1699,3697円,97分,105.1%,113件
18,1700-1749,5540円,87分,108.5%,109件
19,1750-1799,4683円,89分,107%,121件
20,1800-1849,5907円,80分,109.8%,117件
21,1850-1899,2980円,81分,104.9%,104件
22,1900-1949,6427円,71分,112%,101件
23,1950-1999,6271円,74分,111.2%,112件
24,2000-2049,6017円,67分,112%,84件
25,2050-2099,5436円,67分,110.8%,93件
26,2100-2149,5292円,62分,111.5%,81件
27,2150-2199,8244円,55分,120%,107件
28,2200-2249,5524円,54分,113.6%,60件
29,2250-2299,7857円,48分,121.6%,76件
30,2300-2349,7387円,43分,123.1%,65件
31,2350-2399,6984円,45分,120.5%,59件
32,2400-2449,7423円,41分,123.9%,73件
33,2450-2499,8191円,40分,127%,71件
34,2500-2549,7621円,42分,124%,72件
35,2550-2599,8075円,42分,125.8%,54件
36,2600-2649,8161円,39分,127.9%,58件
37,2650-2699,8555円,37分,130.7%,60件
38,2700-2749,9396円,34分,136.7%,57件
39,2750-2799,9894円,30分,143.5%,41件
40,2800-2849,10541円,28分,150.6%,58件
41,2850-2899,12030円,26分,161%,49件
42,2900-2949,13374円,21分,186.1%,42件
