,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,200-249,-1536円,159分,98.7%,396件
1,250-299,-76円,157分,99.9%,664件
2,300-349,-692円,156分,99.4%,1020件
3,350-399,-648円,154分,99.4%,1197件
4,400-449,0円,150分,100%,1309件
5,450-499,139円,150分,100.1%,1342件
6,500-549,450円,145分,100.4%,1402件
7,550-599,444円,146分,100.4%,1429件
8,600-649,233円,144分,100.2%,1418件
9,650-699,630円,143分,100.6%,1450件
10,700-749,781円,139分,100.8%,1456件
11,750-799,1439円,137分,101.4%,1363件
12,800-849,660円,137分,100.6%,1633件
13,850-899,1240円,132分,101.3%,1597件
14,900-949,1109円,130分,101.1%,1616件
15,950-999,1755円,128分,101.8%,1472件
16,1000-1049,1802円,125分,101.9%,1455件
17,1050-1099,1869円,124分,102%,1274件
18,1100-1149,1927円,121分,102.1%,1241件
19,1150-1199,2003円,121分,102.2%,1110件
20,1200-1249,1890円,115分,102.2%,1065件
21,1250-1299,2464円,114分,102.9%,1073件
22,1300-1349,2677円,112分,103.2%,992件
23,1350-1399,2458円,110分,103%,938件
24,1400-1449,3103円,106分,103.9%,990件
25,1450-1499,3664円,102分,104.8%,995件
26,1500-1549,3119円,100分,104.1%,900件
27,1550-1599,3824円,99分,105.2%,760件
28,1600-1649,3546円,96分,104.9%,778件
29,1650-1699,3895円,93分,105.6%,786件
30,1700-1749,3466円,90分,105.2%,739件
31,1750-1799,3990円,87分,106.1%,768件
32,1800-1849,4287円,83分,106.9%,700件
33,1850-1899,4759円,80分,108%,680件
34,1900-1949,4511円,75分,108.1%,677件
35,1950-1999,4604円,74分,108.3%,619件
36,2000-2049,4754円,70分,109.1%,634件
37,2050-2099,4585円,69分,108.9%,594件
38,2100-2149,5308円,64分,111%,586件
39,2150-2199,5909円,60分,113.2%,573件
40,2200-2249,5662円,58分,112.9%,578件
41,2250-2299,5669円,54分,113.9%,501件
42,2300-2349,6173円,51分,116%,514件
43,2350-2399,5851円,48分,116.1%,463件
44,2400-2449,6400円,46分,118.6%,474件
45,2450-2499,6835円,44分,120.7%,460件
46,2500-2549,7242円,43分,122.5%,437件
47,2550-2599,7897円,41分,125.5%,469件
48,2600-2649,8811円,38分,130.9%,437件
49,2650-2699,9027円,36分,133.3%,471件
50,2700-2749,9982円,34分,138.7%,400件
51,2750-2799,10451円,32分,143.2%,381件
52,2800-2849,11473円,29分,152.7%,355件
53,2850-2899,12240円,26分,162.9%,327件
54,2900-2949,13386円,23分,177.5%,252件
