,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,969円,147分,100.9%,377件
1,450-499,-299円,149分,99.7%,604件
2,500-549,-530円,148分,99.5%,706件
3,550-599,657円,141分,100.6%,767件
4,600-649,228円,142分,100.2%,757件
5,650-699,423円,139分,100.4%,794件
6,700-749,565円,138分,100.5%,797件
7,750-799,329円,138分,100.3%,810件
8,800-849,724円,135分,100.7%,820件
9,850-899,776円,132分,100.8%,793件
10,900-949,1654円,130分,101.7%,756件
11,950-999,660円,130分,100.7%,903件
12,1000-1049,1453円,123分,101.6%,896件
13,1050-1099,1286円,123分,101.4%,944件
14,1100-1149,1874円,120分,102.1%,805件
15,1150-1199,1870円,115分,102.2%,809件
16,1200-1249,1836円,118分,102.1%,736件
17,1250-1299,2493円,113分,102.9%,713件
18,1300-1349,2586円,113分,103.1%,628件
19,1350-1399,1958円,108分,102.4%,578件
20,1400-1449,2460円,104分,103.2%,586件
21,1450-1499,3339円,103分,104.3%,537件
22,1500-1549,2496円,102分,103.3%,507件
23,1550-1599,3226円,98分,104.4%,556件
24,1600-1649,3409円,94分,104.9%,532件
25,1650-1699,3425円,91分,105%,526件
26,1700-1749,4188円,90分,106.2%,430件
27,1750-1799,4118円,86分,106.4%,447件
28,1800-1849,4574円,83分,107.3%,442件
29,1850-1899,4311円,80分,107.2%,432件
30,1900-1949,4231円,76分,107.4%,423件
31,1950-1999,5047円,72分,109.3%,392件
32,2000-2049,5037円,70分,109.6%,376件
33,2050-2099,4769円,65分,109.8%,377件
34,2100-2149,5072円,63分,110.8%,355件
35,2150-2199,5212円,58分,112%,351件
36,2200-2249,5779円,56分,113.7%,329件
37,2250-2299,5578円,53分,114.1%,320件
38,2300-2349,6274円,48分,117.3%,318件
39,2350-2399,6620円,46分,119.2%,312件
40,2400-2449,6902円,45分,120.2%,276件
41,2450-2499,6873円,44分,120.7%,269件
42,2500-2549,6976円,43分,121.9%,264件
43,2550-2599,8131円,40分,127.3%,286件
44,2600-2649,8032円,39分,127.6%,241件
45,2650-2699,9087円,36分,133.7%,232件
46,2700-2749,9571円,34分,137.5%,269件
47,2750-2799,10364円,32分,143.8%,236件
48,2800-2849,10896円,28分,151.6%,250件
49,2850-2899,12028円,26分,162.5%,210件
50,2900-2949,12698円,22分,177%,197件
