,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,150-199,-1670円,162分,98.6%,8950件
1,200-249,-1448円,158分,98.8%,6231件
2,250-299,-1288円,153分,98.9%,4993件
3,300-349,-1136円,155分,99%,4300件
4,350-399,-828円,153分,99.3%,4241件
5,400-449,-711円,150分,99.4%,4097件
6,450-499,-730円,148分,99.3%,4002件
7,500-549,-311円,145分,99.7%,3908件
8,550-599,-215円,144分,99.8%,3888件
9,600-649,-101円,141分,99.9%,3853件
10,650-699,-29円,141分,100%,3800件
11,700-749,153円,138分,100.1%,3688件
12,750-799,102円,135分,100.1%,4001件
13,800-849,541円,134分,100.5%,4159件
14,850-899,589円,131分,100.6%,3906件
15,900-949,1035円,128分,101.1%,3828件
16,950-999,926円,127分,101%,3613件
17,1000-1049,914円,125分,101%,3625件
18,1050-1099,1265円,121分,101.4%,3418件
19,1100-1149,1375円,119分,101.5%,3323件
20,1150-1199,1596円,117分,101.8%,3214件
21,1200-1249,1789円,115分,102.1%,3091件
22,1250-1299,1839円,112分,102.2%,3074件
23,1300-1349,1803円,110分,102.2%,3039件
24,1350-1399,2222円,106分,102.8%,2937件
25,1400-1449,2289円,105分,102.9%,2891件
26,1450-1499,2590円,103分,103.4%,2848件
27,1500-1549,2630円,100分,103.5%,2757件
28,1550-1599,2739円,97分,103.8%,2703件
29,1600-1649,3023円,94分,104.3%,2702件
30,1650-1699,3066円,91分,104.5%,2601件
31,1700-1749,3354円,89分,105%,2467件
32,1750-1799,3135円,86分,104.9%,2518件
33,1800-1849,3618円,82分,105.9%,2481件
34,1850-1899,3265円,79分,105.5%,2235件
35,1900-1949,4083円,76分,107.2%,2334件
36,1950-1999,4323円,73分,107.9%,2223件
37,2000-2049,4202円,70分,108%,2159件
38,2050-2099,4284円,67分,108.5%,2119件
39,2100-2149,4459円,64分,109.3%,2076件
40,2150-2199,4588円,61分,110.1%,1990件
41,2200-2249,4880円,57分,111.3%,1918件
42,2250-2299,5570円,53分,114%,1923件
43,2300-2349,5391円,51分,114.1%,1866件
44,2350-2399,5749円,47分,116.2%,1784件
45,2400-2449,6120円,45分,118.1%,1814件
46,2450-2499,6577円,44分,120%,1732件
47,2500-2549,6398円,44分,119.5%,1450件
