,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2498円,138分,102.4%,39件
1,800-849,4421円,134分,104.4%,51件
2,850-899,3587円,127分,103.8%,71件
3,900-949,4494円,131分,104.6%,60件
4,950-999,3381円,122分,103.7%,72件
5,1000-1049,4941円,128分,105.1%,78件
6,1050-1099,3410円,124分,103.7%,98件
7,1100-1149,3051円,119分,103.4%,82件
8,1150-1199,4389円,118分,105%,100件
9,1200-1249,5554円,111分,106.7%,123件
10,1250-1299,3901円,116分,104.5%,107件
11,1300-1349,4313円,116分,105%,123件
12,1350-1399,4613円,112分,105.5%,122件
13,1400-1449,4116円,105分,105.2%,130件
14,1450-1499,3918円,107分,104.9%,158件
15,1500-1549,5179円,99分,107%,137件
16,1550-1599,4747円,100分,106.3%,122件
17,1600-1649,4589円,100分,106.1%,134件
18,1650-1699,5757円,91分,108.5%,133件
19,1700-1749,5260円,92分,107.6%,146件
20,1750-1799,7109円,84分,111.2%,150件
21,1800-1849,3873円,85分,106.1%,132件
22,1850-1899,7149円,77分,112.4%,123件
23,1900-1949,6592円,78分,111.2%,128件
24,1950-1999,5691円,72分,110.5%,100件
25,2000-2049,5993円,70分,111.4%,114件
26,2050-2099,6152円,65分,112.5%,100件
27,2100-2149,7820円,60分,117.4%,121件
28,2150-2199,6131円,58分,114.1%,73件
29,2200-2249,8081円,54分,120%,93件
30,2250-2299,7459円,47分,121%,79件
31,2300-2349,8071円,49分,122%,83件
32,2350-2399,7374円,45分,121.7%,84件
33,2400-2449,8115円,44分,124.7%,87件
34,2450-2499,7306円,46分,121.1%,81件
35,2500-2549,8078円,43分,125%,68件
36,2550-2599,8384円,41分,127.3%,69件
37,2600-2649,8784円,39分,129.8%,74件
38,2650-2699,9550円,37分,134.9%,73件
39,2700-2749,10121円,33分,140.7%,51件
40,2750-2799,10302円,31分,143.9%,73件
41,2800-2849,11794円,30分,152%,63件
42,2850-2899,13209円,25分,169.7%,58件
43,2900-2949,13396円,23分,178%,41件
