,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,7241円,107分,109%,336件
1,1500-1549,7094円,100分,109.4%,329件
2,1550-1599,8139円,100分,110.9%,345件
3,1600-1649,8082円,96分,111.3%,290件
4,1650-1699,7797円,95分,111%,304件
5,1700-1749,8239円,91分,112.1%,324件
6,1750-1799,7855円,87分,112.1%,320件
7,1800-1849,8009円,87分,112.3%,314件
8,1850-1899,8201円,82分,113.3%,240件
9,1900-1949,8289円,78分,114.2%,255件
10,1950-1999,9019円,75分,116%,251件
11,2000-2049,9533円,72分,117.7%,254件
12,2050-2099,8213円,69分,116%,242件
13,2100-2149,8883円,65分,118.1%,230件
14,2150-2199,8922円,60分,119.9%,227件
15,2200-2249,8626円,54分,121.2%,232件
16,2250-2299,8699円,50分,123%,207件
17,2300-2349,9245円,46分,126.6%,203件
18,2350-2399,9096円,46分,126.3%,187件
19,2400-2449,9140円,43分,128.1%,187件
20,2450-2499,10174円,41分,132.9%,171件
21,2500-2549,10098円,42分,132%,177件
22,2550-2599,10828円,41分,135.3%,159件
23,2600-2649,10975円,40分,136.8%,164件
24,2650-2699,11152円,37分,140.1%,157件
25,2700-2749,11641円,36分,143.7%,158件
26,2750-2799,12298円,33分,149.6%,136件
27,2800-2849,13148円,30分,157.8%,125件
28,2850-2899,13948円,27分,167.7%,157件
29,2900-2949,14777円,24分,183.1%,128件
