,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,5115円,130分,105.2%,929件
1,1000-1049,4260円,128分,104.4%,1661件
2,1050-1099,4053円,127分,104.3%,945件
3,1100-1149,4897円,122分,105.3%,1007件
4,1150-1199,4594円,121分,105%,846件
5,1200-1249,5084円,119分,105.7%,781件
6,1250-1299,4822円,115分,105.6%,747件
7,1300-1349,5394円,113分,106.3%,771件
8,1350-1399,5005円,111分,106%,670件
9,1400-1449,5623円,108分,107%,673件
10,1450-1499,6334円,105分,108.1%,620件
11,1500-1549,5530円,104分,107.1%,628件
12,1550-1599,5935円,100分,107.9%,670件
13,1600-1649,5844円,96分,108.1%,609件
14,1650-1699,5911円,94分,108.4%,614件
15,1700-1749,6575円,90分,109.7%,588件
16,1750-1799,7038円,88分,110.7%,564件
17,1800-1849,6421円,87分,109.9%,504件
18,1850-1899,6964円,82分,111.4%,551件
19,1900-1949,7667円,81分,112.6%,515件
20,1950-1999,6858円,74分,112.3%,505件
21,2000-2049,7014円,72分,113%,457件
22,2050-2099,6929円,67分,113.7%,463件
23,2100-2149,7654円,63分,116.3%,470件
24,2150-2199,7873円,59分,117.7%,460件
25,2200-2249,6838円,56分,116.4%,465件
26,2250-2299,7603円,53分,119.1%,439件
27,2300-2349,7683円,51分,120.1%,429件
28,2350-2399,8133円,47分,123.2%,444件
29,2400-2449,7774円,46分,122.7%,370件
30,2450-2499,8394円,44分,125.7%,429件
31,2500-2549,8792円,43分,127%,376件
32,2550-2599,9448円,41分,131.1%,379件
33,2600-2649,9756円,40分,132.3%,334件
34,2650-2699,9737円,38分,134.5%,367件
35,2700-2749,10562円,36分,139.5%,306件
36,2750-2799,11672円,32分,148%,325件
37,2800-2849,12374円,29分,156.6%,310件
38,2850-2899,13265円,27分,164.8%,278件
39,2900-2949,14417円,24分,178.9%,183件
