,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,3385円,139分,103.3%,104件
1,750-799,3396円,135分,103.4%,215件
2,800-849,3967円,129分,104.1%,248件
3,850-899,4990円,122分,105.4%,257件
4,900-949,4081円,127分,104.3%,255件
5,950-999,4152円,122分,104.6%,274件
6,1000-1049,3965円,123分,104.3%,270件
7,1050-1099,4415円,125分,104.7%,268件
8,1100-1149,5242円,114分,106.2%,284件
9,1150-1199,5026円,116分,105.8%,273件
10,1200-1249,5507円,110分,106.7%,244件
11,1250-1299,4637円,113分,105.5%,300件
12,1300-1349,5543円,104分,107.1%,295件
13,1350-1399,5863円,105分,107.4%,342件
14,1400-1449,5724円,104分,107.3%,255件
15,1450-1499,5491円,99分,107.4%,284件
16,1500-1549,6659円,98分,109.1%,213件
17,1550-1599,6241円,95分,108.8%,229件
18,1600-1649,7181円,93分,110.3%,201件
19,1650-1699,5889円,86分,109.1%,191件
20,1700-1749,7723円,86分,112%,193件
21,1750-1799,7404円,83分,111.9%,168件
22,1800-1849,7152円,80分,111.9%,183件
23,1850-1899,8466円,75分,115.1%,196件
24,1900-1949,7413円,74分,113.3%,205件
25,1950-1999,7345円,74分,113.2%,188件
26,2000-2049,7737円,71分,114.6%,143件
27,2050-2099,7939円,66分,116%,158件
28,2100-2149,9010円,62分,119.4%,137件
29,2150-2199,9195円,60分,120.4%,151件
30,2200-2249,8204円,56分,119.6%,139件
31,2250-2299,8780円,50分,123.3%,138件
32,2300-2349,9004円,43分,127.8%,133件
33,2350-2399,8700円,40分,129.1%,143件
34,2400-2449,9605円,39分,133.1%,115件
35,2450-2499,10409円,36分,138.9%,124件
36,2500-2549,10548円,36分,139.3%,108件
37,2550-2599,9891円,35分,137.2%,105件
38,2600-2649,10644円,33分,142.8%,87件
39,2650-2699,11456円,33分,145.9%,99件
40,2700-2749,12290円,31分,153.2%,93件
41,2750-2799,11910円,31分,151.2%,89件
42,2800-2849,12556円,27分,162.6%,89件
43,2850-2899,12842円,26分,166.3%,92件
44,2900-2949,13743円,23分,178.1%,65件
