,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,1489円,151分,101.3%,453件
1,400-449,581円,153分,100.5%,719件
2,450-499,483円,152分,100.4%,837件
3,500-549,1581円,146分,101.4%,923件
4,550-599,1462円,144分,101.4%,928件
5,600-649,1589円,141分,101.5%,964件
6,650-699,1649円,142分,101.5%,987件
7,700-749,1264円,142分,101.2%,960件
8,750-799,1788円,139分,101.7%,987件
9,800-849,1557円,137分,101.5%,964件
10,850-899,2675円,132分,102.7%,927件
11,900-949,1688円,133分,101.7%,1114件
12,950-999,2385円,127分,102.5%,1075件
13,1000-1049,2220円,127分,102.3%,1127件
14,1050-1099,2777円,123分,103%,975件
15,1100-1149,2687円,120分,103%,1001件
16,1150-1199,2753円,121分,103%,869件
17,1200-1249,3278円,117分,103.7%,870件
18,1250-1299,3330円,116分,103.8%,760件
19,1300-1349,2692円,111分,103.2%,690件
20,1350-1399,3231円,109分,104%,705件
21,1400-1449,4166円,107分,105.2%,668件
22,1450-1499,3274円,105分,104.1%,623件
23,1500-1549,3591円,103分,104.7%,643件
24,1550-1599,4362円,97分,106%,654件
25,1600-1649,4360円,94分,106.2%,634件
26,1650-1699,4992円,93分,107.1%,532件
27,1700-1749,4489円,90分,106.6%,519件
28,1750-1799,4997円,87分,107.6%,531件
29,1800-1849,4656円,84分,107.4%,508件
30,1850-1899,4771円,80分,107.9%,508件
31,1900-1949,5332円,77分,109.3%,475件
32,1950-1999,5486円,73分,110%,452件
33,2000-2049,5141円,69分,109.9%,451件
34,2050-2099,5481円,67分,111%,434件
35,2100-2149,5587円,62分,112%,430件
36,2150-2199,5986円,61分,113%,399件
37,2200-2249,5953円,57分,114%,394件
38,2250-2299,6265円,52分,116%,378件
39,2300-2349,6512円,50分,117.4%,381件
40,2350-2399,6975円,47分,119.8%,346件
41,2400-2449,6729円,47分,119.3%,327件
42,2450-2499,7054円,44分,121.2%,315件
43,2500-2549,7904円,43分,124.8%,333件
44,2550-2599,7987円,41分,125.7%,305件
45,2600-2649,8657円,39分,129.5%,280件
46,2650-2699,9314円,37分,133.6%,318件
47,2700-2749,10118円,34分,139.2%,289件
48,2750-2799,10511円,31分,144.6%,306件
49,2800-2849,11723円,29分,153.7%,268件
50,2850-2899,12440円,26分,164.9%,260件
51,2900-2949,13525円,23分,178.6%,212件
