,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,4973円,123分,105.4%,869件
1,1200-1249,5437円,119分,106.1%,870件
2,1250-1299,5469円,118分,106.2%,760件
3,1300-1349,4688円,112分,105.6%,690件
4,1350-1399,5228円,111分,106.3%,705件
5,1400-1449,6169円,109分,107.6%,668件
6,1450-1499,5202円,107分,106.5%,623件
7,1500-1549,5497円,104分,107%,643件
8,1550-1599,6194円,99分,108.4%,654件
9,1600-1649,6130円,95分,108.6%,634件
10,1650-1699,6793円,95分,109.6%,532件
11,1700-1749,6188円,92分,109%,519件
12,1750-1799,6681円,89分,110%,531件
13,1800-1849,6253円,86分,109.7%,508件
14,1850-1899,6289円,82分,110.3%,508件
15,1900-1949,6804円,78分,111.6%,475件
16,1950-1999,6921円,75分,112.4%,452件
17,2000-2049,6456円,70分,112.3%,451件
18,2050-2099,6766円,68分,113.3%,434件
19,2100-2149,6788円,63分,114.3%,430件
20,2150-2199,7191円,62分,115.4%,399件
21,2200-2249,7086円,58分,116.4%,394件
22,2250-2299,7328円,53分,118.4%,378件
23,2300-2349,7514円,51分,119.7%,381件
24,2350-2399,7930円,48分,122.1%,346件
25,2400-2449,7678円,47分,121.6%,327件
26,2450-2499,8003円,45分,123.6%,315件
27,2500-2549,8853円,43分,127.2%,333件
28,2550-2599,8937円,42分,128.2%,305件
29,2600-2649,9606円,40分,132%,280件
30,2650-2699,10263円,38分,136.2%,318件
31,2700-2749,11067円,35分,141.9%,289件
32,2750-2799,11461円,32分,147.4%,306件
33,2800-2849,12673円,30分,156.4%,268件
34,2850-2899,13390円,26分,167.6%,260件
35,2900-2949,14475円,24分,181.1%,212件
