,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,-1771円,170分,98.6%,47件
1,400-449,-407円,155分,99.6%,70件
2,450-499,-642円,149分,99.4%,104件
3,500-549,-129円,149分,99.9%,136件
4,550-599,-322円,141分,99.7%,179件
5,600-649,725円,139分,100.7%,204件
6,650-699,663円,140分,100.6%,215件
7,700-749,765円,138分,100.7%,239件
8,750-799,-272円,139分,99.7%,281件
9,800-849,779円,136分,100.8%,288件
10,850-899,1218円,133分,101.2%,301件
11,900-949,1407円,131分,101.4%,358件
12,950-999,2041円,128分,102.1%,360件
13,1000-1049,1320円,125分,101.4%,435件
14,1050-1099,2331円,124分,102.5%,425件
15,1100-1149,1324円,122分,101.4%,421件
16,1150-1199,1477円,119分,101.7%,479件
17,1200-1249,2201円,118分,102.5%,470件
18,1250-1299,2396円,114分,102.8%,402件
19,1300-1349,1688円,115分,102%,425件
20,1350-1399,2501円,107分,103.1%,436件
21,1400-1449,2227円,107分,102.8%,447件
22,1450-1499,2907円,103分,103.8%,413件
23,1500-1549,2881円,100分,103.8%,433件
24,1550-1599,3555円,98分,104.8%,411件
25,1600-1649,3950円,96分,105.5%,446件
26,1650-1699,3590円,91分,105.2%,384件
27,1700-1749,3425円,89分,105.1%,383件
28,1750-1799,4067円,84分,106.4%,335件
29,1800-1849,4380円,79分,107.4%,339件
30,1850-1899,5097円,79分,108.6%,320件
31,1900-1949,5169円,76分,109%,316件
32,1950-1999,4770円,72分,108.9%,283件
33,2000-2049,5562円,70分,110.7%,276件
34,2050-2099,5701円,67分,111.4%,276件
35,2100-2149,4798円,64分,110%,265件
36,2150-2199,4380円,63分,109.2%,263件
37,2200-2249,5666円,56分,113.5%,226件
38,2250-2299,5625円,54分,113.9%,226件
39,2300-2349,5815円,51分,115.3%,224件
40,2350-2399,6033円,47分,116.9%,229件
41,2400-2449,6849円,43分,121.2%,204件
42,2450-2499,5964円,44分,117.9%,216件
43,2500-2549,6693円,43分,120.8%,174件
44,2550-2599,8181円,39分,128.1%,199件
45,2600-2649,8547円,39分,129.2%,160件
46,2650-2699,9199円,36分,134.3%,201件
47,2700-2749,9367円,36分,135%,157件
48,2750-2799,10574円,32分,144.1%,146件
49,2800-2849,11613円,28分,155.3%,144件
50,2850-2899,12108円,26分,162%,156件
51,2900-2949,13699円,23分,179.2%,130件
