,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,884円,149分,100.8%,15564件
1,450-499,1171円,149分,101%,4805件
2,500-549,1670円,146分,101.5%,2549件
3,550-599,1829円,144分,101.7%,1735件
4,600-649,1691円,143分,101.6%,1456件
5,650-699,1452円,141分,101.4%,1208件
6,700-749,2116円,139分,102%,1157件
7,750-799,2318円,134分,102.3%,1125件
8,800-849,2119円,134分,102.1%,1143件
9,850-899,2450円,131分,102.5%,1021件
10,900-949,2072円,129分,102.1%,1009件
11,950-999,2575円,127分,102.7%,1077件
12,1000-1049,2921円,128分,103.1%,1071件
13,1050-1099,2855円,123分,103.1%,963件
14,1100-1149,2996円,119分,103.4%,1149件
15,1150-1199,3312円,117分,103.8%,1095件
16,1200-1249,3338円,116分,103.9%,1041件
17,1250-1299,4242円,112分,105%,1057件
18,1300-1349,4473円,111分,105.4%,997件
19,1350-1399,3933円,109分,104.8%,1014件
20,1400-1449,3974円,105分,105%,924件
21,1450-1499,4172円,101分,105.5%,889件
22,1500-1549,4847円,100分,106.4%,858件
23,1550-1599,4001円,97分,105.5%,860件
24,1600-1649,4885円,95分,106.9%,833件
25,1650-1699,4691円,92分,106.8%,836件
26,1700-1749,4956円,88分,107.5%,778件
27,1750-1799,5596円,85分,108.8%,736件
28,1800-1849,5870円,84分,109.3%,772件
29,1850-1899,5725円,80分,109.5%,707件
30,1900-1949,5718円,77分,109.9%,714件
31,1950-1999,6004円,75分,110.6%,711件
32,2000-2049,6344円,72分,111.7%,724件
33,2050-2099,6768円,68分,113.2%,649件
34,2100-2149,6571円,63分,113.9%,664件
35,2150-2199,6373円,58分,114.6%,633件
36,2200-2249,6715円,53分,117%,609件
37,2250-2299,7120円,50分,119%,595件
38,2300-2349,7083円,47分,119.9%,573件
39,2350-2399,7254円,44分,121.8%,573件
40,2400-2449,7410円,43分,122.8%,578件
41,2450-2499,8084円,41分,126.4%,545件
42,2500-2549,8114円,40分,127%,521件
43,2550-2599,8303円,40分,128%,513件
44,2600-2649,8791円,38分,130.5%,464件
45,2650-2699,9662円,36分,136.3%,499件
46,2700-2749,9939円,34分,139.3%,462件
47,2750-2799,10490円,31分,145.6%,474件
48,2800-2849,11368円,29分,152.5%,432件
49,2850-2899,11059円,29分,150.3%,381件
