,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,5070円,127分,105.3%,287件
1,1050-1099,4139円,125分,104.4%,342件
2,1100-1149,5038円,126分,105.3%,332件
3,1150-1199,4427円,121分,104.9%,341件
4,1200-1249,3979円,119分,104.5%,389件
5,1250-1299,4830円,119分,105.4%,381件
6,1300-1349,5014円,114分,105.9%,323件
7,1350-1399,4423円,115分,105.1%,337件
8,1400-1449,4996円,108分,106.2%,351件
9,1450-1499,4435円,108分,105.5%,339件
10,1500-1549,5195円,102分,106.8%,341件
11,1550-1599,4534円,99分,106.1%,334件
12,1600-1649,6399円,96分,108.9%,333件
13,1650-1699,6522円,95分,109.2%,368件
14,1700-1749,5396円,90分,108%,295件
15,1750-1799,5637円,88分,108.5%,300件
16,1800-1849,6364円,83分,110.2%,283件
17,1850-1899,6396円,79分,110.8%,280件
18,1900-1949,7011円,77分,112.1%,255件
19,1950-1999,6871円,75分,112.2%,248件
20,2000-2049,6692円,70分,112.8%,229件
21,2050-2099,7416円,69分,114.4%,227件
22,2100-2149,7635円,64分,116%,224件
23,2150-2199,6612円,63分,114%,221件
24,2200-2249,5209円,62分,111.3%,199件
25,2250-2299,7012円,53分,117.6%,184件
26,2300-2349,7016円,52分,117.9%,181件
27,2350-2399,7233円,49分,119.9%,188件
28,2400-2449,7250円,48分,120.3%,185件
29,2450-2499,7831円,44分,123.6%,158件
30,2500-2549,7525円,44分,122.8%,172件
31,2550-2599,8207円,43分,125.2%,140件
32,2600-2649,9733円,38分,133.7%,158件
33,2650-2699,10334円,38分,136.2%,125件
34,2700-2749,10886円,34分,142.5%,155件
35,2750-2799,11149円,35分,142.7%,123件
36,2800-2849,12400円,30分,155.1%,116件
37,2850-2899,13577円,26分,168.6%,113件
38,2900-2949,14342円,24分,178.9%,116件
