,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,9128円,105分,111.6%,75件
1,1450-1499,7869円,107分,109.8%,73件
2,1500-1549,7401円,99分,110%,83件
3,1550-1599,7581円,98分,110.3%,78件
4,1600-1649,8134円,99分,111%,86件
5,1650-1699,8588円,92分,112.5%,73件
6,1700-1749,6935円,88分,110.6%,90件
7,1750-1799,7814円,88分,111.8%,81件
8,1800-1849,8798円,81分,114.4%,84件
9,1850-1899,8458円,78分,114.4%,96件
10,1900-1949,9162円,78分,115.6%,97件
11,1950-1999,6502円,73分,111.8%,79件
12,2000-2049,9207円,70分,117.5%,106件
13,2050-2099,9167円,68分,117.9%,112件
14,2100-2149,7133円,63分,115.1%,87件
15,2150-2199,8618円,60分,119.1%,90件
16,2200-2249,7811円,59分,117.7%,80件
17,2250-2299,7142円,54分,117.5%,85件
18,2300-2349,8908円,52分,122.7%,65件
19,2350-2399,7763円,47分,122.1%,71件
20,2400-2449,6339円,51分,116.7%,63件
21,2450-2499,8809円,43分,127.6%,61件
22,2500-2549,10765円,36分,140%,43件
23,2550-2599,9967円,40分,133.4%,49件
24,2600-2649,9434円,39分,132.3%,41件
25,2650-2699,10243円,37分,137%,49件
26,2700-2749,11065円,36分,141.5%,61件
27,2750-2799,12452円,32分,152.2%,42件
28,2800-2849,12855円,29分,159.1%,33件
29,2850-2899,14319円,28分,169.4%,48件
30,2900-2949,15173円,25分,182.1%,44件
