,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,11427円,102分,114.9%,25件
1,1350-1399,10115円,107分,112.6%,31件
2,1400-1449,11537円,99分,115.6%,16件
3,1450-1499,9535円,107分,111.9%,16件
4,1500-1549,11161円,98分,115.1%,26件
5,1550-1599,8927円,102分,111.7%,29件
6,1600-1649,11098円,93分,116%,42件
7,1650-1699,11696円,94分,116.5%,32件
8,1700-1749,10815円,94分,115.3%,36件
9,1750-1799,11381円,81分,118.8%,30件
10,1800-1849,11355円,83分,118.2%,36件
11,1850-1899,8035円,73分,114.7%,26件
12,1900-1949,11293円,79分,119.2%,33件
13,1950-1999,10424円,71分,119.5%,43件
14,2000-2049,12061円,70分,122.9%,37件
15,2050-2099,9455円,69分,118.3%,38件
16,2100-2149,10635円,63分,122.4%,39件
17,2150-2199,12083円,54分,129.7%,32件
18,2200-2249,10791円,53分,127%,35件
19,2250-2299,11017円,47分,131%,44件
20,2300-2349,11461円,47分,132.5%,40件
21,2350-2399,7811円,46分,122.8%,40件
22,2400-2449,9119円,42分,129.1%,31件
23,2450-2499,10458円,38分,136.7%,48件
24,2500-2549,7884円,43分,124.2%,42件
25,2550-2599,9317円,38分,132.9%,38件
26,2600-2649,10749円,35分,141.5%,31件
27,2650-2699,12439円,31分,153.6%,39件
28,2700-2749,11276円,33分,144.9%,26件
29,2750-2799,11868円,29分,154%,23件
30,2800-2849,12812円,28分,161.1%,32件
31,2850-2899,14334円,27分,171.6%,30件
32,2900-2949,14773円,24分,180.8%,21件
