,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,5852円,135分,105.8%,23件
1,1000-1049,5932円,130分,106.1%,32件
2,1050-1099,5239円,124分,105.6%,41件
3,1100-1149,6770円,130分,106.9%,33件
4,1150-1199,6592円,125分,107%,66件
5,1200-1249,7349円,112分,108.8%,59件
6,1250-1299,6970円,112分,108.3%,65件
7,1300-1349,5732円,110分,106.9%,67件
8,1350-1399,6979円,106分,108.8%,83件
9,1400-1449,8063円,104分,110.3%,75件
10,1450-1499,6826円,106分,108.6%,73件
11,1500-1549,6435円,98分,108.8%,83件
12,1550-1599,6612円,97分,109.1%,78件
13,1600-1649,7146円,98分,109.7%,86件
14,1650-1699,7663円,91分,111.2%,73件
15,1700-1749,6090円,87分,109.4%,90件
16,1750-1799,6943円,88分,110.6%,81件
17,1800-1849,7957円,81分,113.2%,84件
18,1850-1899,7651円,77分,113.2%,96件
19,1900-1949,8349円,78分,114.3%,97件
20,1950-1999,5802円,73分,110.6%,79件
21,2000-2049,8459円,70分,116.2%,106件
22,2050-2099,8438円,68分,116.6%,112件
23,2100-2149,6507円,62分,113.9%,87件
24,2150-2199,7991円,59分,117.9%,90件
25,2200-2249,7210円,58分,116.5%,80件
26,2250-2299,6598円,54分,116.3%,85件
27,2300-2349,8346円,52分,121.5%,65件
28,2350-2399,7282円,46分,120.9%,71件
29,2400-2449,5851円,50分,115.6%,63件
30,2450-2499,8329円,42分,126.3%,61件
31,2500-2549,10284円,35分,138.7%,43件
32,2550-2599,9486円,39分,132.2%,49件
33,2600-2649,8953円,39分,131%,41件
34,2650-2699,9763円,36分,135.7%,49件
35,2700-2749,10584円,35分,140.2%,61件
36,2750-2799,11971円,31分,150.9%,42件
37,2800-2849,12374円,29分,157.7%,33件
38,2850-2899,13839円,27分,168.1%,48件
39,2900-2949,14692円,24分,180.9%,44件
