,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6808円,105分,108.6%,133件
1,1550-1599,7555円,96分,110.5%,114件
2,1600-1649,6985円,98分,109.5%,101件
3,1650-1699,7065円,100分,109.4%,113件
4,1700-1749,8698円,90分,112.9%,109件
5,1750-1799,7803円,91分,111.4%,121件
6,1800-1849,8889円,83分,114.3%,117件
7,1850-1899,5566円,83分,108.9%,104件
8,1900-1949,9138円,74分,116.5%,101件
9,1950-1999,9052円,77分,115.7%,112件
10,2000-2049,8505円,69分,116.5%,84件
11,2050-2099,7832円,69分,115.1%,93件
12,2100-2149,7410円,63分,115.6%,81件
13,2150-2199,10525円,57分,124.6%,107件
14,2200-2249,7487円,56分,117.8%,60件
15,2250-2299,9806円,50分,126.1%,76件
16,2300-2349,9166円,44分,127.6%,65件
17,2350-2399,8713円,47分,124.7%,59件
18,2400-2449,9124円,43分,128.4%,73件
19,2450-2499,9891円,42分,131.4%,71件
20,2500-2549,9321円,44分,128.4%,72件
21,2550-2599,9776円,43分,130.2%,54件
22,2600-2649,9861円,41分,132.4%,58件
23,2650-2699,10255円,39分,135.3%,60件
24,2700-2749,11096円,36分,141.5%,57件
25,2750-2799,11595円,32分,148.6%,41件
26,2800-2849,12242円,29分,155.7%,58件
27,2850-2899,13730円,28分,165.8%,49件
28,2900-2949,15074円,22分,190.4%,42件
