,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,1823円,142分,101.7%,77件
1,750-799,2808円,135分,102.8%,87件
2,800-849,2902円,125分,103.1%,101件
3,850-899,1587円,129分,101.6%,147件
4,900-949,2797円,130分,102.9%,144件
5,950-999,2429円,126分,102.6%,160件
6,1000-1049,2286円,125分,102.4%,179件
7,1050-1099,1916円,126分,102%,190件
8,1100-1149,3492円,124分,103.8%,193件
9,1150-1199,4424円,117分,105%,213件
10,1200-1249,2708円,118分,103.1%,210件
11,1250-1299,2089円,114分,102.4%,252件
12,1300-1349,4308円,109分,105.3%,247件
13,1350-1399,3905円,114分,104.6%,238件
14,1400-1449,4284円,104分,105.5%,231件
15,1450-1499,4945円,98分,106.7%,238件
16,1500-1549,4577円,100分,106.1%,229件
17,1550-1599,4826円,99分,106.5%,234件
18,1600-1649,5131円,93分,107.3%,208件
19,1650-1699,3899円,90分,105.8%,186件
20,1700-1749,4680円,90分,106.9%,197件
21,1750-1799,5004円,83分,108.1%,183件
22,1800-1849,5372円,82分,108.7%,176件
23,1850-1899,5356円,80分,109%,189件
24,1900-1949,6051円,77分,110.5%,186件
25,1950-1999,6093円,71分,111.4%,150件
26,2000-2049,6737円,73分,112.3%,159件
27,2050-2099,5993円,66分,112%,144件
28,2100-2149,8025円,62分,117.3%,134件
29,2150-2199,5692円,60分,112.5%,122件
30,2200-2249,7118円,54分,117.5%,101件
31,2250-2299,5741円,51分,115%,122件
32,2300-2349,7779円,45分,122.9%,139件
33,2350-2399,8051円,41分,126.5%,110件
34,2400-2449,7977円,43分,124.9%,103件
35,2450-2499,7537円,44分,122.6%,91件
36,2500-2549,9167円,39分,131.5%,104件
37,2550-2599,8442円,40分,127.9%,98件
38,2600-2649,9187円,38分,132.6%,88件
39,2650-2699,9361円,37分,134%,85件
40,2700-2749,9863円,35分,137.9%,83件
41,2750-2799,10114円,31分,143.8%,79件
42,2800-2849,11873円,29分,154.4%,106件
43,2850-2899,12539円,25分,167.2%,84件
44,2900-2949,12650円,22分,175%,62件
