,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,7503円,120分,108.3%,21件
1,1000-1049,8738円,123分,109.5%,23件
2,1050-1099,4614円,114分,105.4%,28件
3,1100-1149,7876円,125分,108.4%,32件
4,1150-1199,6646円,110分,108.1%,41件
5,1200-1249,9460円,107分,111.8%,33件
6,1250-1299,7598円,111分,109.1%,43件
7,1300-1349,4498円,106分,105.6%,38件
8,1350-1399,7875円,101分,110.4%,46件
9,1400-1449,7458円,98分,110.1%,48件
10,1450-1499,8391円,101分,111.1%,64件
11,1500-1549,8286円,102分,110.8%,63件
12,1550-1599,7671円,101分,110.1%,60件
13,1600-1649,7401円,93分,110.6%,73件
14,1650-1699,7258円,94分,110.3%,75件
15,1700-1749,8577円,86分,113.3%,72件
16,1750-1799,8757円,83分,114%,62件
17,1800-1849,7707円,89分,111.5%,64件
18,1850-1899,9013円,78分,115.3%,57件
19,1900-1949,7961円,81分,113.1%,69件
20,1950-1999,9408円,74分,117%,70件
21,2000-2049,8006円,69分,115.4%,61件
22,2050-2099,9377円,64分,119.4%,53件
23,2100-2149,10366円,67分,120.5%,68件
24,2150-2199,8124円,60分,118.2%,48件
25,2200-2249,6931円,58分,116%,53件
26,2250-2299,9220円,50分,124.6%,52件
27,2300-2349,11091円,41分,135.9%,53件
28,2350-2399,8261円,43分,125.5%,38件
29,2400-2449,9841円,40分,133%,40件
30,2450-2499,10564円,36分,139.7%,35件
31,2500-2549,10228円,40分,134.4%,34件
32,2550-2599,10713円,34分,141.6%,43件
33,2600-2649,11276円,35分,142.7%,44件
34,2650-2699,11666円,34分,146.1%,43件
35,2700-2749,11326円,36分,142.5%,29件
36,2750-2799,12089円,31分,151.4%,33件
37,2800-2849,12548円,29分,157.6%,38件
38,2850-2899,12972円,25分,167.9%,33件
39,2900-2949,13691円,22分,182.3%,19件
