,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,2720円,148分,102.5%,112件
1,650-699,3041円,145分,102.8%,135件
2,700-749,2823円,135分,102.8%,156件
3,750-799,1214円,140分,101.2%,189件
4,800-849,3844円,135分,103.8%,210件
5,850-899,3018円,134分,103%,229件
6,900-949,3845円,128分,104%,272件
7,950-999,2561円,132分,102.6%,277件
8,1000-1049,3682円,129分,103.8%,269件
9,1050-1099,4364円,123分,104.7%,311件
10,1100-1149,3056円,125分,103.3%,327件
11,1150-1199,3369円,120分,103.7%,360件
12,1200-1249,4699円,115分,105.4%,353件
13,1250-1299,4782円,118分,105.4%,351件
14,1300-1349,4391円,111分,105.3%,342件
15,1350-1399,5176円,104分,106.6%,343件
16,1400-1449,4738円,105分,106%,330件
17,1450-1499,4943円,104分,106.3%,334件
18,1500-1549,4836円,102分,106.3%,283件
19,1550-1599,4104円,99分,105.5%,273件
20,1600-1649,4818円,97分,106.7%,274件
21,1650-1699,5365円,92分,107.8%,286件
22,1700-1749,5311円,89分,107.9%,249件
23,1750-1799,4780円,88分,107.3%,255件
24,1800-1849,5689円,86分,108.8%,263件
25,1850-1899,5971円,79分,110%,223件
26,1900-1949,6478円,81分,110.7%,199件
27,1950-1999,6246円,73分,111.4%,216件
28,2000-2049,7485円,70分,114.4%,197件
29,2050-2099,5054円,69分,109.8%,173件
30,2100-2149,7184円,63分,115.3%,162件
31,2150-2199,6176円,59分,114%,179件
32,2200-2249,6567円,55分,115.9%,184件
33,2250-2299,7744円,50分,120.8%,164件
34,2300-2349,7466円,49分,120.1%,157件
35,2350-2399,6703円,48分,118.8%,143件
36,2400-2449,8325円,43分,125.7%,140件
37,2450-2499,7423円,46分,121.7%,140件
38,2500-2549,8344円,42分,126.4%,123件
39,2550-2599,9002円,41分,129.2%,130件
40,2600-2649,8680円,40分,128.7%,114件
41,2650-2699,9717円,36分,135.9%,120件
42,2700-2749,10599円,35分,140.5%,145件
43,2750-2799,10993円,32分,145.6%,124件
44,2800-2849,11936円,29分,154.6%,110件
45,2850-2899,13617円,26分,169.9%,107件
46,2900-2949,13784円,24分,176.1%,102件
