,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4050円,121分,104.5%,3323件
1,1150-1199,4254円,120分,104.7%,3214件
2,1200-1249,4420円,118分,105%,3091件
3,1250-1299,4383円,114分,105.1%,3074件
4,1300-1349,4301円,113分,105.1%,3039件
5,1350-1399,4648円,108分,105.7%,2937件
6,1400-1449,4705円,107分,105.9%,2891件
7,1450-1499,4973円,105分,106.3%,2848件
8,1500-1549,4923円,102分,106.5%,2757件
9,1550-1599,4989円,99分,106.7%,2703件
10,1600-1649,5220円,96分,107.2%,2702件
11,1650-1699,5188円,93分,107.4%,2601件
12,1700-1749,5435円,91分,108%,2467件
13,1750-1799,5132円,88分,107.8%,2518件
14,1800-1849,5552円,84分,108.8%,2481件
15,1850-1899,5101円,81分,108.4%,2235件
16,1900-1949,5885円,77分,110.2%,2334件
17,1950-1999,6076円,75分,110.8%,2223件
18,2000-2049,5878円,71分,111%,2159件
19,2050-2099,5883円,68分,111.5%,2119件
20,2100-2149,6005円,66分,112.2%,2076件
21,2150-2199,6053円,62分,113%,1990件
22,2200-2249,6279円,59分,114.3%,1918件
23,2250-2299,6904円,54分,117%,1923件
24,2300-2349,6672円,52分,117%,1866件
25,2350-2399,6965円,48分,119.2%,1784件
26,2400-2449,7315円,46分,121.1%,1814件
27,2450-2499,7771円,45分,123.1%,1732件
28,2500-2549,7593円,45分,122.6%,1450件
