,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,2895円,142分,102.7%,75件
1,650-699,4169円,142分,103.9%,124件
2,700-749,4314円,139分,104.1%,252件
3,750-799,4178円,136分,104.1%,306件
4,800-849,5783円,128分,106%,315件
5,850-899,4761円,130分,104.9%,297件
6,900-949,5305円,127分,105.6%,340件
7,950-999,5222円,128分,105.5%,325件
8,1000-1049,4923円,129分,105.1%,331件
9,1050-1099,5961円,119分,106.7%,344件
10,1100-1149,5558円,121分,106.1%,322件
11,1150-1199,6152円,115分,107.2%,293件
12,1200-1249,5476円,118分,106.2%,362件
13,1250-1299,5935円,111分,107.1%,350件
14,1300-1349,6300円,110分,107.6%,394件
15,1350-1399,6461円,109分,107.9%,296件
16,1400-1449,6049円,103分,107.8%,328件
17,1450-1499,7180円,105分,109.1%,262件
18,1500-1549,6510円,99分,108.7%,279件
19,1550-1599,7026円,99分,109.5%,249件
20,1600-1649,6219円,91分,109.2%,232件
21,1650-1699,7697円,91分,111.3%,238件
22,1700-1749,7501円,88分,111.3%,199件
23,1750-1799,7545円,85分,111.8%,220件
24,1800-1849,8779円,81分,114.4%,234件
25,1850-1899,7435円,79分,112.5%,231件
26,1900-1949,7899円,79分,113.4%,217件
27,1950-1999,7889円,76分,113.9%,168件
28,2000-2049,8086円,70分,115.3%,182件
29,2050-2099,9093円,66分,118.2%,168件
30,2100-2149,9502円,64分,119.8%,180件
31,2150-2199,8067円,61分,117.8%,167件
32,2200-2249,9195円,56分,122%,169件
33,2250-2299,8887円,49分,124.2%,166件
34,2300-2349,8393円,45分,124.9%,164件
35,2350-2399,9504円,41分,131%,146件
36,2400-2449,10223円,39分,135%,145件
37,2450-2499,10086円,39分,134.6%,129件
38,2500-2549,9392円,39分,131.8%,126件
39,2550-2599,10397円,36分,138.1%,105件
40,2600-2649,10885円,36分,139.8%,120件
41,2650-2699,11986円,35分,146.2%,117件
42,2700-2749,11625円,35分,144.8%,113件
43,2750-2799,12215円,30分,154.7%,113件
44,2800-2849,12467円,29分,156.6%,111件
45,2850-2899,13442円,27分,166.6%,91件
46,2900-2949,14085円,23分,182.7%,74件
