,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1245円,145分,101.1%,1138件
1,550-599,577円,145分,100.5%,1439件
2,600-649,1095円,141分,101%,1349件
3,650-699,1618円,137分,101.6%,1216件
4,700-749,1761円,136分,101.7%,1054件
5,750-799,1481円,137分,101.4%,937件
6,800-849,1507円,135分,101.5%,918件
7,850-899,2047円,130分,102.1%,865件
8,900-949,1574円,132分,101.6%,775件
9,950-999,2525円,127分,102.6%,733件
10,1000-1049,2624円,123分,102.8%,644件
11,1050-1099,3121円,122分,103.4%,649件
12,1100-1149,2802円,119分,103.1%,1166件
13,1150-1199,2732円,116分,103.1%,645件
14,1200-1249,3336円,113分,103.9%,687件
15,1250-1299,3458円,112分,104.1%,625件
16,1300-1349,3577円,109分,104.4%,542件
17,1350-1399,2910円,108分,103.6%,516件
18,1400-1449,3909円,105分,105%,532件
19,1450-1499,3566円,103分,104.6%,461件
20,1500-1549,4417円,98分,106%,448件
21,1550-1599,4660円,97分,106.4%,423件
22,1600-1649,4374円,95分,106.1%,442件
23,1650-1699,5027円,91分,107.4%,479件
24,1700-1749,5130円,87分,107.9%,439件
25,1750-1799,4622円,86分,107.1%,429件
26,1800-1849,5758円,82分,109.4%,405件
27,1850-1899,6198円,79分,110.5%,383件
28,1900-1949,5653円,78分,109.7%,347件
29,1950-1999,6683円,74分,112.1%,396件
30,2000-2049,7108円,71分,113.3%,360件
31,2050-2099,6306円,66分,112.7%,348件
32,2100-2149,6676円,61分,114.5%,313件
33,2150-2199,7016円,57分,116.3%,321件
34,2200-2249,7755円,52分,120%,337件
35,2250-2299,7469円,50分,119.9%,307件
36,2300-2349,7242円,46分,121.2%,340件
37,2350-2399,7440円,44分,122.5%,299件
38,2400-2449,7436円,44分,122.7%,293件
39,2450-2499,8567円,40分,128.2%,311件
40,2500-2549,8197円,40分,127.2%,262件
41,2550-2599,8675円,38分,130.1%,290件
42,2600-2649,9090円,37分,132.5%,251件
43,2650-2699,9603円,35分,136.6%,240件
44,2700-2749,10120円,34分,139.5%,226件
45,2750-2799,10407円,31分,144.3%,250件
46,2800-2849,11005円,28分,152%,204件
47,2850-2899,12455円,26分,164.9%,219件
48,2900-2949,12896円,22分,177.6%,184件
