,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,7534円,111分,109%,84件
1,1400-1449,8495円,108分,110.5%,86件
2,1450-1499,8321円,107分,110.4%,86件
3,1500-1549,7047円,102分,109.2%,95件
4,1550-1599,6664円,103分,108.6%,109件
5,1600-1649,7456円,96分,110.4%,95件
6,1650-1699,7490円,94分,110.6%,85件
7,1700-1749,7457円,96分,110.3%,100件
8,1750-1799,8969円,85分,114.1%,93件
9,1800-1849,8059円,88分,112.3%,99件
10,1850-1899,9613円,79分,116.2%,105件
11,1900-1949,6594円,79分,111.1%,88件
12,1950-1999,9515円,71分,118%,84件
13,2000-2049,9925円,75分,117.7%,99件
14,2050-2099,8634円,66分,117.4%,72件
15,2100-2149,7479円,66分,115.1%,77件
16,2150-2199,7907円,59分,117.8%,68件
17,2200-2249,10334円,53分,126.1%,84件
18,2250-2299,8036円,51分,120.9%,48件
19,2300-2349,9673円,46分,127.8%,61件
20,2350-2399,9596円,42分,130.2%,51件
21,2400-2449,9401円,44分,128.7%,50件
22,2450-2499,9396円,41分,130.8%,57件
23,2500-2549,10388円,40分,134.4%,60件
24,2550-2599,10057円,41分,132.8%,61件
25,2600-2649,10082円,41分,132.5%,46件
26,2650-2699,10330円,39分,135.7%,49件
27,2700-2749,11224円,35分,142.5%,52件
28,2750-2799,11685円,33分,147.9%,47件
29,2800-2849,12304円,29分,155.7%,33件
30,2850-2899,13074円,25分,169.1%,50件
31,2900-2949,14759円,25分,177.3%,38件
