,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,6237円,125分,106.6%,23件
1,1150-1199,5482円,117分,106.2%,29件
2,1200-1249,8355円,125分,108.9%,28件
3,1250-1299,7653円,118分,108.6%,42件
4,1300-1349,7690円,108分,109.5%,38件
5,1350-1399,6912円,114分,108.1%,42件
6,1400-1449,6170円,104分,107.9%,51件
7,1450-1499,7874円,100分,110.5%,64件
8,1500-1549,8361円,103分,110.8%,43件
9,1550-1599,7635円,101分,110.1%,49件
10,1600-1649,5568円,94分,107.9%,50件
11,1650-1699,6533円,90分,109.6%,52件
12,1700-1749,7671円,89分,111.5%,61件
13,1750-1799,7749円,85分,112.2%,49件
14,1800-1849,5450円,82分,108.8%,58件
15,1850-1899,7384円,79分,112.5%,61件
16,1900-1949,6447円,71分,112%,42件
17,1950-1999,7780円,70分,114.7%,62件
18,2000-2049,8657円,71分,116.3%,62件
19,2050-2099,5609円,65分,111.5%,54件
20,2100-2149,8124円,61分,117.6%,67件
21,2150-2199,7092円,62分,115.2%,67件
22,2200-2249,6398円,54分,115.8%,61件
23,2250-2299,7721円,50分,120.6%,57件
24,2300-2349,7840円,50分,120.9%,58件
25,2350-2399,6924円,46分,119.9%,58件
26,2400-2449,8543円,43分,126.5%,40件
27,2450-2499,6857円,46分,119.9%,41件
28,2500-2549,7498円,44分,122.5%,47件
29,2550-2599,10114円,38分,135.3%,39件
30,2600-2649,10587円,33分,143.4%,25件
31,2650-2699,10842円,33分,143.7%,30件
32,2700-2749,10058円,35分,138.7%,29件
33,2750-2799,11321円,31分,148.1%,36件
34,2800-2849,11764円,30分,152%,35件
35,2850-2899,13460円,25分,171%,28件
36,2900-2949,13952円,22分,183.8%,18件
