,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,7720円,122分,108.4%,433件
1,1100-1149,8041円,121分,108.9%,401件
2,1150-1199,7885円,118分,108.9%,360件
3,1200-1249,8776円,117分,110%,388件
4,1250-1299,8373円,112分,110%,675件
5,1300-1349,8288円,108分,110.2%,372件
6,1350-1399,9187円,106分,111.6%,401件
7,1400-1449,9022円,104分,111.6%,373件
8,1450-1499,8757円,102分,111.5%,308件
9,1500-1549,8214円,99分,111.1%,319件
10,1550-1599,9380円,96分,113%,310件
11,1600-1649,9731円,94分,113.8%,286件
12,1650-1699,9393円,90分,114%,243件
13,1700-1749,10355円,87分,115.9%,252件
14,1750-1799,9309円,87分,114.3%,236件
15,1800-1849,10246円,83分,116.4%,264件
16,1850-1899,9870円,78分,116.9%,252件
17,1900-1949,9156円,78分,115.6%,235件
18,1950-1999,11016円,73分,120.2%,232件
19,2000-2049,10867円,72分,120.1%,219件
20,2050-2099,10092円,69分,119.6%,186件
21,2100-2149,11396円,66分,122.9%,221件
22,2150-2199,11375円,63分,124.1%,191件
23,2200-2249,10971円,56分,126.2%,201件
24,2250-2299,10745円,51分,127.9%,176件
25,2300-2349,11048円,46分,132.1%,187件
26,2350-2399,11723円,40分,139.1%,176件
27,2400-2449,11466円,38分,140.1%,172件
28,2450-2499,11423円,37分,141.3%,207件
29,2500-2549,11976円,35分,145.2%,186件
30,2550-2599,11841円,36分,143.9%,173件
31,2600-2649,12929円,33分,152.5%,180件
32,2650-2699,12250円,33分,149.5%,151件
33,2700-2749,13325円,30分,158.9%,166件
34,2750-2799,13352円,30分,159.2%,142件
35,2800-2849,13973円,28分,167.5%,155件
36,2850-2899,15054円,26分,178%,134件
37,2900-2949,15359円,22分,193.3%,131件
