,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,-1295円,171分,99%,47件
1,400-449,37円,155分,100%,70件
2,450-499,-224円,149分,99.8%,104件
3,500-549,295円,149分,100.3%,136件
4,550-599,76円,141分,100.1%,179件
5,600-649,1129円,140分,101.1%,204件
6,650-699,1068円,140分,101%,215件
7,700-749,1165円,138分,101.1%,239件
8,750-799,123円,140分,100.1%,281件
9,800-849,1173円,136分,101.1%,288件
10,850-899,1611円,134分,101.6%,301件
11,900-949,1792円,131分,101.8%,358件
12,950-999,2422円,128分,102.5%,360件
13,1000-1049,1685円,125分,101.8%,435件
14,1050-1099,2703円,124分,102.9%,425件
15,1100-1149,1679円,122分,101.8%,421件
16,1150-1199,1825円,120分,102%,479件
17,1200-1249,2552円,118分,102.9%,470件
18,1250-1299,2737円,115分,103.2%,402件
19,1300-1349,2028円,116分,102.3%,425件
20,1350-1399,2819円,107分,103.5%,436件
21,1400-1449,2543円,107分,103.2%,447件
22,1450-1499,3215円,103分,104.2%,413件
23,1500-1549,3180円,100分,104.2%,433件
24,1550-1599,3857円,98分,105.2%,411件
25,1600-1649,4247円,96分,105.9%,446件
26,1650-1699,3870円,92分,105.6%,384件
27,1700-1749,3694円,90分,105.5%,383件
28,1750-1799,4329円,85分,106.8%,335件
29,1800-1849,4627円,80分,107.8%,339件
30,1850-1899,5349円,80分,109%,320件
31,1900-1949,5413円,77分,109.4%,316件
32,1950-1999,4997円,72分,109.3%,283件
33,2000-2049,5789円,70分,111.1%,276件
34,2050-2099,5917円,67分,111.8%,276件
35,2100-2149,5000円,64分,110.3%,265件
36,2150-2199,4575円,64分,109.6%,263件
37,2200-2249,5847円,56分,113.9%,226件
38,2250-2299,5802円,54分,114.3%,226件
39,2300-2349,5980円,51分,115.7%,224件
40,2350-2399,6190円,48分,117.3%,229件
41,2400-2449,7002円,43分,121.6%,204件
42,2450-2499,6117円,45分,118.3%,216件
43,2500-2549,6845円,43分,121.2%,174件
44,2550-2599,8333円,39分,128.5%,199件
45,2600-2649,8699円,39分,129.6%,160件
46,2650-2699,9351円,36分,134.7%,201件
47,2700-2749,9520円,36分,135.5%,157件
48,2750-2799,10726円,32分,144.5%,146件
49,2800-2849,11765円,28分,155.8%,144件
50,2850-2899,12260円,26分,162.4%,156件
51,2900-2949,13852円,23分,179.6%,130件
