,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2034円,142分,101.9%,77件
1,750-799,3016円,135分,103%,87件
2,800-849,3093円,125分,103.3%,101件
3,850-899,1778円,129分,101.8%,147件
4,900-949,2996円,130分,103.1%,144件
5,950-999,2618円,126分,102.8%,160件
6,1000-1049,2474円,125分,102.6%,179件
7,1050-1099,2102円,126分,102.2%,190件
8,1100-1149,3685円,124分,104%,193件
9,1150-1199,4610円,117分,105.2%,213件
10,1200-1249,2887円,118分,103.3%,210件
11,1250-1299,2260円,115分,102.6%,252件
12,1300-1349,4481円,109分,105.5%,247件
13,1350-1399,4084円,114分,104.8%,238件
14,1400-1449,4450円,104分,105.7%,231件
15,1450-1499,5103円,98分,106.9%,238件
16,1500-1549,4736円,100分,106.3%,229件
17,1550-1599,4983円,99分,106.7%,234件
18,1600-1649,5283円,93分,107.5%,208件
19,1650-1699,4038円,90分,106%,186件
20,1700-1749,4824円,91分,107.1%,197件
21,1750-1799,5137円,83分,108.3%,183件
22,1800-1849,5507円,82分,108.9%,176件
23,1850-1899,5484円,80分,109.2%,189件
24,1900-1949,6179円,77分,110.7%,186件
25,1950-1999,6213円,72分,111.6%,150件
26,2000-2049,6864円,73分,112.5%,159件
27,2050-2099,6103円,67分,112.2%,144件
28,2100-2149,8136円,62分,117.5%,134件
29,2150-2199,5790円,61分,112.7%,122件
30,2200-2249,7212円,54分,117.8%,101件
31,2250-2299,5826円,51分,115.2%,122件
32,2300-2349,7861円,45分,123.1%,139件
33,2350-2399,8128円,41分,126.7%,110件
34,2400-2449,8054円,43分,125.1%,103件
35,2450-2499,7614円,45分,122.8%,91件
36,2500-2549,9243円,39分,131.7%,104件
37,2550-2599,8519円,40分,128.1%,98件
38,2600-2649,9264円,38分,132.8%,88件
39,2650-2699,9438円,37分,134.2%,85件
40,2700-2749,9940円,35分,138.1%,83件
41,2750-2799,10191円,31分,144.1%,79件
42,2800-2849,11950円,29分,154.6%,106件
43,2850-2899,12616円,25分,167.5%,84件
44,2900-2949,12726円,23分,175.3%,62件
