,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,1716円,145分,101.6%,1418件
1,650-699,2113円,144分,102%,1450件
2,700-749,2225円,140分,102.1%,1456件
3,750-799,2881円,138分,102.8%,1363件
4,800-849,2087円,138分,102%,1633件
5,850-899,2627円,133分,102.6%,1597件
6,900-949,2473円,132分,102.5%,1616件
7,950-999,3114円,129分,103.2%,1472件
8,1000-1049,3125円,126分,103.3%,1455件
9,1050-1099,3193円,126分,103.4%,1274件
10,1100-1149,3212円,122分,103.5%,1241件
11,1150-1199,3293円,123分,103.6%,1110件
12,1200-1249,3102円,117分,103.5%,1065件
13,1250-1299,3689円,116分,104.3%,1073件
14,1300-1349,3871円,113分,104.6%,992件
15,1350-1399,3629円,111分,104.4%,938件
16,1400-1449,4253円,107分,105.3%,990件
17,1450-1499,4785円,103分,106.2%,995件
18,1500-1549,4202円,101分,105.5%,900件
19,1550-1599,4913円,100分,106.6%,760件
20,1600-1649,4592円,97分,106.3%,778件
21,1650-1699,4923円,94分,107%,786件
22,1700-1749,4432円,90分,106.5%,739件
23,1750-1799,4939円,87分,107.5%,768件
24,1800-1849,5207円,84分,108.3%,700件
25,1850-1899,5661円,80分,109.4%,680件
26,1900-1949,5339円,75分,109.4%,677件
27,1950-1999,5427円,75分,109.7%,619件
28,2000-2049,5530円,70分,110.5%,634件
29,2050-2099,5343円,70分,110.2%,594件
30,2100-2149,6044円,65分,112.4%,586件
31,2150-2199,6616円,61分,114.6%,573件
32,2200-2249,6332円,59分,114.3%,578件
33,2250-2299,6285円,55分,115.3%,501件
34,2300-2349,6775円,52分,117.4%,514件
35,2350-2399,6413円,49分,117.5%,463件
36,2400-2449,6955円,46分,120%,474件
37,2450-2499,7389円,45分,122.1%,460件
38,2500-2549,7795円,43分,123.9%,437件
39,2550-2599,8450円,42分,127%,469件
40,2600-2649,9364円,39分,132.4%,437件
41,2650-2699,9581円,37分,134.9%,471件
42,2700-2749,10535円,35分,140.3%,400件
43,2750-2799,11005円,33分,144.8%,381件
44,2800-2849,12027円,30分,154.3%,355件
45,2850-2899,12794円,26分,164.5%,327件
46,2900-2949,13939円,24分,179.1%,252件
