,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,8962円,117分,110.2%,15件
1,1350-1399,9865円,96分,113.7%,18件
2,1400-1449,8298円,102分,110.8%,23件
3,1450-1499,10488円,105分,113.4%,13件
4,1500-1549,8202円,100分,111%,13件
5,1550-1599,10044円,99分,113.5%,21件
6,1600-1649,7496円,103分,109.7%,23件
7,1650-1699,10084円,90分,114.9%,33件
8,1700-1749,9644円,94分,113.6%,21件
9,1750-1799,8884円,95分,112.5%,26件
10,1800-1849,10365円,76分,118.2%,24件
11,1850-1899,9887円,76分,117.4%,27件
12,1900-1949,5936円,70分,111.3%,20件
13,1950-1999,10365円,74分,118.6%,26件
14,2000-2049,10433円,69分,120.3%,38件
15,2050-2099,11436円,63分,124%,31件
16,2100-2149,8377円,63分,117.8%,31件
17,2150-2199,9724円,58分,122.2%,32件
18,2200-2249,10764円,48分,130.1%,23件
19,2250-2299,9596円,46分,127.8%,27件
20,2300-2349,9608円,40分,131.9%,33件
21,2350-2399,11248円,44分,134%,34件
22,2400-2449,7481円,44分,122.6%,34件
23,2450-2499,7659円,44分,123%,23件
24,2500-2549,8757円,40分,129%,33件
25,2550-2599,8166円,41分,126.8%,39件
26,2600-2649,9019円,37分,132.6%,31件
27,2650-2699,9867円,35分,138%,22件
28,2700-2749,11520円,32分,148.7%,26件
29,2750-2799,11042円,32分,146.4%,21件
30,2800-2849,12168円,26分,161.5%,19件
31,2850-2899,12590円,25分,166.4%,23件
32,2900-2949,14709円,24分,182.3%,23件
