,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,9376円,126分,109.9%,20件
1,1250-1299,7850円,103分,110.1%,28件
2,1300-1349,11951円,109分,114.6%,28件
3,1350-1399,9172円,104分,111.8%,28件
4,1400-1449,8150円,98分,111.1%,23件
5,1450-1499,10094円,96分,114.1%,35件
6,1500-1549,9237円,96分,112.8%,34件
7,1550-1599,11402円,90分,116.8%,39件
8,1600-1649,11509円,93分,116.5%,47件
9,1650-1699,9015円,93分,113%,41件
10,1700-1749,9808円,88分,114.8%,50件
11,1750-1799,9259円,87分,114.1%,50件
12,1800-1849,10796円,83分,117.4%,54件
13,1850-1899,11506円,74分,120.7%,47件
14,1900-1949,9196円,81分,115.1%,46件
15,1950-1999,10927円,72分,120.2%,44件
16,2000-2049,9280円,73分,116.9%,48件
17,2050-2099,9924円,66分,120%,44件
18,2100-2149,9171円,64分,119.2%,42件
19,2150-2199,11377円,59分,125.8%,35件
20,2200-2249,12036円,58分,127.5%,50件
21,2250-2299,9823円,50分,126.1%,27件
22,2300-2349,10155円,48分,128.4%,44件
23,2350-2399,12004円,41分,139.4%,40件
24,2400-2449,13262円,33分,154.2%,36件
25,2450-2499,9081円,42分,129%,24件
26,2500-2549,12884円,32分,154%,31件
27,2550-2599,12199円,29分,155.6%,24件
28,2600-2649,12368円,33分,149.9%,26件
29,2650-2699,12376円,32分,151.4%,22件
30,2700-2749,13461円,30分,159.3%,33件
31,2750-2799,14055円,26分,171.4%,29件
32,2800-2849,13827円,29分,163.9%,24件
33,2850-2899,14489円,24分,179.8%,23件
34,2900-2949,14774円,23分,186.8%,25件
