,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,9614円,103分,112.4%,23件
1,1450-1499,11925円,106分,115%,13件
2,1500-1549,9513円,101分,112.6%,13件
3,1550-1599,11403円,100分,115.2%,21件
4,1600-1649,8819円,104分,111.3%,23件
5,1650-1699,11318円,91分,116.5%,33件
6,1700-1749,10940円,96分,115.3%,21件
7,1750-1799,10143円,96分,114.1%,26件
8,1800-1849,11447円,77分,119.8%,24件
9,1850-1899,10949円,77分,119%,27件
10,1900-1949,6846円,71分,112.8%,20件
11,1950-1999,11409円,75分,120.3%,26件
12,2000-2049,11441円,70分,121.9%,38件
13,2050-2099,12426円,64分,125.8%,31件
14,2100-2149,9239円,63分,119.4%,31件
15,2150-2199,10571円,59分,123.8%,32件
16,2200-2249,11569円,48分,131.9%,23件
17,2250-2299,10301円,47分,129.4%,27件
18,2300-2349,10275円,41分,133.6%,33件
19,2350-2399,11964円,45分,135.6%,34件
20,2400-2449,8075円,45分,124.1%,34件
21,2450-2499,8253円,45分,124.5%,23件
22,2500-2549,9351円,41分,130.5%,33件
23,2550-2599,8760円,41分,128.4%,39件
24,2600-2649,9613円,37分,134.3%,31件
25,2650-2699,10461円,35分,139.7%,22件
26,2700-2749,12114円,32分,150.4%,26件
27,2750-2799,11636円,32分,148%,21件
28,2800-2849,12762円,27分,163.3%,19件
29,2850-2899,13184円,26分,168.1%,23件
30,2900-2949,15303円,24分,183.8%,23件
