,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,6210円,119分,106.9%,21件
1,1000-1049,7371円,122分,108.1%,23件
2,1050-1099,3441円,113分,104.1%,28件
3,1100-1149,6536円,124分,107%,32件
4,1150-1199,5469円,109分,106.7%,41件
5,1200-1249,8229円,106分,110.3%,33件
6,1250-1299,6390円,110分,107.8%,43件
7,1300-1349,3442円,106分,104.3%,38件
8,1350-1399,6766円,100分,109%,46件
9,1400-1449,6384円,97分,108.8%,48件
10,1450-1499,7265円,100分,109.7%,64件
11,1500-1549,7144円,101分,109.4%,63件
12,1550-1599,6575円,100分,108.7%,60件
13,1600-1649,6392円,92分,109.2%,73件
14,1650-1699,6229円,93分,108.9%,75件
15,1700-1749,7609円,85分,111.9%,72件
16,1750-1799,7820円,83分,112.6%,62件
17,1800-1849,6721円,88分,110.2%,64件
18,1850-1899,8095円,78分,113.9%,57件
19,1900-1949,7070円,80分,111.7%,69件
20,1950-1999,8523円,73分,115.6%,70件
21,2000-2049,7243円,69分,114%,61件
22,2050-2099,8595円,64分,118%,53件
23,2100-2149,9541円,67分,119.1%,68件
24,2150-2199,7435円,59分,116.8%,48件
25,2200-2249,6303円,57分,114.7%,53件
26,2250-2299,8640円,50分,123.3%,52件
27,2300-2349,10532円,41分,134.5%,53件
28,2350-2399,7741円,43分,124.1%,38件
29,2400-2449,9322円,39分,131.6%,40件
30,2450-2499,10044円,35分,138.2%,35件
31,2500-2549,9708円,39分,133%,34件
32,2550-2599,10193円,34分,140.1%,43件
33,2600-2649,10756円,35分,141.3%,44件
34,2650-2699,11146円,33分,144.7%,43件
35,2700-2749,10806円,35分,141%,29件
36,2750-2799,11570円,31分,149.9%,33件
37,2800-2849,12029円,29分,156.1%,38件
38,2850-2899,12453円,25分,166.4%,33件
39,2900-2949,13171円,22分,180.9%,19件
