,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,9522円,118分,110.8%,15件
1,1350-1399,10339円,96分,114.3%,18件
2,1400-1449,8786円,103分,111.4%,23件
3,1450-1499,11022円,105分,114%,13件
4,1500-1549,8689円,100分,111.6%,13件
5,1550-1599,10548円,99分,114.1%,21件
6,1600-1649,7987円,104分,110.3%,23件
7,1650-1699,10543円,90分,115.5%,33件
8,1700-1749,10125円,95分,114.2%,21件
9,1750-1799,9351円,95分,113.1%,26件
10,1800-1849,10766円,76分,118.8%,24件
11,1850-1899,10282円,76分,118%,27件
12,1900-1949,6274円,71分,111.8%,20件
13,1950-1999,10753円,74分,119.3%,26件
14,2000-2049,10807円,69分,120.9%,38件
15,2050-2099,11804円,64分,124.7%,31件
16,2100-2149,8697円,63分,118.4%,31件
17,2150-2199,10038円,59分,122.8%,32件
18,2200-2249,11063円,48分,130.8%,23件
19,2250-2299,9858円,46分,128.4%,27件
20,2300-2349,9855円,40分,132.6%,33件
21,2350-2399,11514円,44分,134.6%,34件
22,2400-2449,7702円,44分,123.1%,34件
23,2450-2499,7879円,45分,123.6%,23件
24,2500-2549,8978円,40分,129.6%,33件
25,2550-2599,8387円,41分,127.4%,39件
26,2600-2649,9240円,37分,133.2%,31件
27,2650-2699,10088円,35分,138.7%,22件
28,2700-2749,11740円,32分,149.4%,26件
29,2750-2799,11263円,32分,147%,21件
30,2800-2849,12388円,27分,162.2%,19件
31,2850-2899,12810円,25分,167%,23件
32,2900-2949,14930円,24分,182.9%,23件
