,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,5528円,111分,106.6%,1211件
1,1400-1449,6077円,107分,107.5%,1196件
2,1450-1499,5245円,106分,106.6%,1068件
3,1500-1549,6101円,104分,107.8%,938件
4,1550-1599,6030円,101分,107.9%,960件
5,1600-1649,6113円,99分,108.2%,961件
6,1650-1699,5611円,94分,107.9%,886件
7,1700-1749,6072円,91分,108.8%,920件
8,1750-1799,6464円,88分,109.8%,852件
9,1800-1849,6832円,85分,110.8%,840件
10,1850-1899,6320円,80分,110.5%,833件
11,1900-1949,6387円,79分,110.8%,743件
12,1950-1999,6280円,75分,111.2%,773件
13,2000-2049,6319円,74分,111.4%,725件
14,2050-2099,6693円,69分,112.8%,715件
15,2100-2149,7522円,65分,115.3%,690件
16,2150-2199,7102円,63分,115%,708件
17,2200-2249,6959円,59分,115.6%,610件
18,2250-2299,6918円,57分,116.3%,610件
19,2300-2349,7127円,53分,118%,579件
20,2350-2399,7361円,49分,120%,565件
21,2400-2449,7619円,47分,121.8%,563件
22,2450-2499,8102円,46分,123.5%,545件
23,2500-2549,8952円,44分,127.3%,592件
24,2550-2599,9386円,42分,130.1%,532件
25,2600-2649,9677円,40分,132.4%,552件
26,2650-2699,10587円,38分,137.3%,488件
27,2700-2749,10940円,36分,140.1%,464件
28,2750-2799,11807円,33分,147.5%,427件
29,2800-2849,12541円,31分,154.5%,381件
30,2850-2899,13806円,27分,167.2%,337件
31,2900-2949,14484円,24分,180%,264件
