,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,11052円,97分,115.2%,18件
1,1400-1449,9522円,103分,112.3%,23件
2,1450-1499,11824円,106分,114.9%,13件
3,1500-1549,9421円,101分,112.5%,13件
4,1550-1599,11307円,100分,115.1%,21件
5,1600-1649,8726円,104分,111.1%,23件
6,1650-1699,11232円,91分,116.4%,33件
7,1700-1749,10849円,95分,115.2%,21件
8,1750-1799,10054円,96分,114%,26件
9,1800-1849,11371円,77分,119.7%,24件
10,1850-1899,10875円,77分,118.9%,27件
11,1900-1949,6782円,71分,112.7%,20件
12,1950-1999,11336円,75分,120.2%,26件
13,2000-2049,11370円,70分,121.8%,38件
14,2050-2099,12357円,64分,125.6%,31件
15,2100-2149,9178円,63分,119.3%,31件
16,2150-2199,10511円,59分,123.7%,32件
17,2200-2249,11512円,48分,131.7%,23件
18,2250-2299,10251円,47分,129.3%,27件
19,2300-2349,10228円,41分,133.5%,33件
20,2350-2399,11914円,45分,135.5%,34件
21,2400-2449,8033円,45分,124%,34件
22,2450-2499,8211円,45分,124.4%,23件
23,2500-2549,9309円,41分,130.4%,33件
24,2550-2599,8718円,41分,128.3%,39件
25,2600-2649,9571円,37分,134.1%,31件
26,2650-2699,10419円,35分,139.6%,22件
27,2700-2749,12072円,32分,150.3%,26件
28,2750-2799,11594円,32分,147.9%,21件
29,2800-2849,12720円,27分,163.2%,19件
30,2850-2899,13142円,26分,168%,23件
31,2900-2949,15261円,24分,183.7%,23件
