,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,10027円,101分,113.3%,41件
1,1450-1499,9854円,96分,113.7%,42件
2,1500-1549,10685円,98分,114.6%,47件
3,1550-1599,11281円,100分,115%,55件
4,1600-1649,8860円,99分,112%,49件
5,1650-1699,10142円,91分,114.9%,63件
6,1700-1749,9163円,94分,113%,60件
7,1750-1799,10982円,85分,117.1%,66件
8,1800-1849,11350円,80分,119%,57件
9,1850-1899,9529円,87分,114.6%,55件
10,1900-1949,11636円,77分,120.3%,52件
11,1950-1999,9752円,79分,116.4%,58件
12,2000-2049,10771円,72分,119.8%,58件
13,2050-2099,9361円,68分,118.4%,51件
14,2100-2149,11701円,61分,125.8%,42件
15,2150-2199,12099円,63分,125.6%,58件
16,2200-2249,9229円,55分,122.5%,36件
17,2250-2299,8789円,54分,121.9%,47件
18,2300-2349,11268円,46分,132.5%,48件
19,2350-2399,11863円,39分,140.5%,41件
20,2400-2449,9026円,45分,126.8%,31件
21,2450-2499,12173円,36分,144.5%,33件
22,2500-2549,11817円,33分,147.3%,28件
23,2550-2599,12487円,35分,147.3%,31件
24,2600-2649,12209円,35分,145.9%,28件
25,2650-2699,13056円,34分,151.8%,38件
26,2700-2749,13174円,31分,157.3%,32件
27,2750-2799,13176円,32分,154.3%,28件
28,2800-2849,13590円,29分,162.6%,26件
29,2850-2899,14182円,26分,171.4%,31件
30,2900-2949,14592円,22分,186.8%,28件
