,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2549円,140分,102.4%,1456件
1,750-799,3205円,138分,103.1%,1363件
2,800-849,2408円,139分,102.3%,1633件
3,850-899,2939円,133分,102.9%,1597件
4,900-949,2780円,132分,102.8%,1616件
5,950-999,3419円,130分,103.5%,1472件
6,1000-1049,3423円,126分,103.6%,1455件
7,1050-1099,3490円,126分,103.7%,1274件
8,1100-1149,3501円,123分,103.8%,1241件
9,1150-1199,3583円,123分,103.9%,1110件
10,1200-1249,3374円,117分,103.9%,1065件
11,1250-1299,3963円,116分,104.6%,1073件
12,1300-1349,4139円,113分,104.9%,992件
13,1350-1399,3892円,111分,104.7%,938件
14,1400-1449,4512円,107分,105.6%,990件
15,1450-1499,5036円,103分,106.5%,995件
16,1500-1549,4446円,102分,105.8%,900件
17,1550-1599,5158円,100分,106.9%,760件
18,1600-1649,4827円,97分,106.6%,778件
19,1650-1699,5154円,94分,107.3%,786件
20,1700-1749,4649円,91分,106.8%,739件
21,1750-1799,5153円,88分,107.8%,768件
22,1800-1849,5414円,84分,108.6%,700件
23,1850-1899,5864円,81分,109.7%,680件
24,1900-1949,5525円,76分,109.7%,677件
25,1950-1999,5612円,75分,110%,619件
26,2000-2049,5705円,70分,110.8%,634件
27,2050-2099,5514円,70分,110.5%,594件
28,2100-2149,6210円,65分,112.7%,586件
29,2150-2199,6775円,61分,114.9%,573件
30,2200-2249,6483円,59分,114.6%,578件
31,2250-2299,6424円,55分,115.6%,501件
32,2300-2349,6910円,52分,117.7%,514件
33,2350-2399,6539円,49分,117.8%,463件
34,2400-2449,7080円,47分,120.3%,474件
35,2450-2499,7513円,45分,122.4%,460件
36,2500-2549,7920円,44分,124.2%,437件
37,2550-2599,8575円,42分,127.3%,469件
38,2600-2649,9489円,39分,132.8%,437件
39,2650-2699,9705円,37分,135.3%,471件
40,2700-2749,10659円,35分,140.6%,400件
41,2750-2799,11129円,33分,145.1%,381件
42,2800-2849,12151円,30分,154.7%,355件
43,2850-2899,12918円,27分,164.9%,327件
44,2900-2949,14063円,24分,179.4%,252件
