,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,8236円,119分,109.2%,273件
1,1200-1249,8576円,113分,110.1%,244件
2,1250-1299,7726円,116分,108.9%,300件
3,1300-1349,8461円,107分,110.5%,295件
4,1350-1399,8840円,108分,110.9%,342件
5,1400-1449,8666円,107分,110.8%,255件
6,1450-1499,8255円,102分,110.8%,284件
7,1500-1549,9497円,100分,112.6%,213件
8,1550-1599,8946円,97分,112.3%,229件
9,1600-1649,9902円,95分,113.8%,201件
10,1650-1699,8305円,88分,112.5%,191件
11,1700-1749,10312円,88分,115.6%,193件
12,1750-1799,9884円,85分,115.5%,168件
13,1800-1849,9505円,82分,115.4%,183件
14,1850-1899,10819円,77分,118.7%,196件
15,1900-1949,9622円,76分,116.8%,205件
16,1950-1999,9523円,76分,116.7%,188件
17,2000-2049,9864円,73分,118.1%,143件
18,2050-2099,9967円,68分,119.6%,158件
19,2100-2149,11044円,64分,123%,137件
20,2150-2199,11174円,62分,124.1%,151件
21,2200-2249,9956円,57分,123.2%,139件
22,2250-2299,10378円,52分,126.8%,138件
23,2300-2349,10453円,44分,131.4%,133件
24,2350-2399,10038円,41分,132.5%,143件
25,2400-2449,10937円,40分,136.6%,115件
26,2450-2499,11729円,37分,142.5%,124件
27,2500-2549,11868円,37分,142.8%,108件
28,2550-2599,11211円,37分,140.8%,105件
29,2600-2649,11964円,34分,146.5%,87件
30,2650-2699,12776円,34分,149.5%,99件
31,2700-2749,13610円,32分,156.7%,93件
32,2750-2799,13230円,32分,154.8%,89件
33,2800-2849,13876円,28分,166.3%,89件
34,2850-2899,14162円,27分,169.9%,92件
35,2900-2949,15063円,25分,181.5%,65件
