,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,9509円,99分,112.7%,23件
1,1450-1499,11500円,97分,115.8%,35件
2,1500-1549,10624円,98分,114.5%,34件
3,1550-1599,12786円,91分,118.6%,39件
4,1600-1649,12940円,94分,118.3%,47件
5,1650-1699,10326円,94分,114.7%,41件
6,1700-1749,11107円,89分,116.6%,50件
7,1750-1799,10546円,88分,115.9%,50件
8,1800-1849,12044円,84分,119.2%,54件
9,1850-1899,12653円,75分,122.5%,47件
10,1900-1949,10372円,82分,116.9%,46件
11,1950-1999,12069円,73分,122%,44件
12,2000-2049,10336円,74分,118.6%,48件
13,2050-2099,10961円,67分,121.8%,44件
14,2100-2149,10090円,65分,120.8%,42件
15,2150-2199,12361円,60分,127.7%,35件
16,2200-2249,13007円,59分,129.3%,50件
17,2250-2299,10645円,51分,127.9%,27件
18,2300-2349,10926円,48分,130.1%,44件
19,2350-2399,12706円,41分,141%,40件
20,2400-2449,13914円,33分,155.9%,36件
21,2450-2499,9734円,42分,130.6%,24件
22,2500-2549,13537円,32分,155.8%,31件
23,2550-2599,12851円,30分,157.5%,24件
24,2600-2649,13021円,34分,151.6%,26件
25,2650-2699,13028円,33分,153.2%,22件
26,2700-2749,14114円,31分,161%,33件
27,2750-2799,14708円,27分,173.1%,29件
28,2800-2849,14480円,29分,165.6%,24件
29,2850-2899,15142円,25分,181.5%,23件
30,2900-2949,15427円,23分,188.4%,25件
