,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,4819円,116分,105.5%,864件
1,1300-1349,4694円,115分,105.4%,872件
2,1350-1399,4943円,113分,105.8%,846件
3,1400-1449,5455円,108分,106.8%,798件
4,1450-1499,5470円,106分,106.9%,841件
5,1500-1549,5563円,105分,107.1%,773件
6,1550-1599,5308円,99分,107.1%,719件
7,1600-1649,5778円,98分,107.9%,658件
8,1650-1699,6114円,95分,108.6%,651件
9,1700-1749,6783円,90分,110.1%,592件
10,1750-1799,5923円,88分,109%,549件
11,1800-1849,6872円,85分,110.7%,529件
12,1850-1899,6329円,82分,110.3%,533件
13,1900-1949,6303円,79分,110.7%,532件
14,1950-1999,6427円,74分,111.6%,511件
15,2000-2049,6669円,72分,112.4%,498件
16,2050-2099,6295円,69分,112.2%,468件
17,2100-2149,7293円,65分,115.1%,446件
18,2150-2199,6346円,64分,113.2%,442件
19,2200-2249,7418円,59分,116.7%,399件
20,2250-2299,6252円,56分,114.9%,404件
21,2300-2349,6998円,52分,117.9%,387件
22,2350-2399,7613円,47分,121.4%,395件
23,2400-2449,7429円,48分,120.7%,451件
24,2450-2499,7704円,46分,122.4%,360件
25,2500-2549,8700円,43分,126.8%,333件
26,2550-2599,9017円,43分,128.1%,335件
27,2600-2649,9989円,39分,133.7%,338件
28,2650-2699,10308円,38分,136.4%,309件
29,2700-2749,11048円,35分,142.6%,298件
30,2750-2799,12075円,34分,147.9%,284件
31,2800-2849,12807円,30分,156.9%,290件
32,2850-2899,13993円,27分,169.3%,255件
33,2900-2949,14536円,25分,178.1%,187件
