,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-1292円,157分,98.9%,2701件
1,300-349,-1291円,156分,98.9%,3527件
2,350-399,-1231円,155分,98.9%,3180件
3,400-449,-608円,151分,99.5%,2982件
4,450-499,-735円,151分,99.4%,2564件
5,500-549,-750円,149分,99.3%,2340件
6,550-599,-522円,147分,99.5%,2199件
7,600-649,-65円,143分,99.9%,2101件
8,650-699,-361円,144分,99.7%,1842件
9,700-749,-49円,141分,100%,1804件
10,750-799,492円,138分,100.5%,1665件
11,800-849,878円,135分,100.9%,1609件
12,850-899,586円,132分,100.6%,2851件
13,900-949,728円,132分,100.7%,1650件
14,950-999,681円,129分,100.7%,1700件
15,1000-1049,1109円,127分,101.2%,1464件
16,1050-1099,1351円,124分,101.5%,1312件
17,1100-1149,1420円,122分,101.6%,1278件
18,1150-1199,1211円,121分,101.3%,1249件
19,1200-1249,1005円,118分,101.1%,1139件
20,1250-1299,1926円,114分,102.3%,1174件
21,1300-1349,2695円,112分,103.2%,1067件
22,1350-1399,2180円,110分,102.6%,1093件
23,1400-1449,2310円,106分,102.9%,1084件
24,1450-1499,2314円,103分,103%,1050件
25,1500-1549,2614円,101分,103.5%,1091件
26,1550-1599,3219円,98分,104.4%,994件
27,1600-1649,3580円,94分,105.1%,1021件
28,1650-1699,3428円,93分,104.9%,882件
29,1700-1749,3558円,89分,105.3%,919件
30,1750-1799,3899円,88分,105.9%,868件
31,1800-1849,3367円,84分,105.3%,836件
32,1850-1899,4000円,81分,106.6%,826件
33,1900-1949,4433円,77分,107.7%,834件
34,1950-1999,4639円,73分,108.5%,802件
35,2000-2049,4566円,70分,108.7%,777件
36,2050-2099,4444円,66分,109%,805件
37,2100-2149,4769円,63分,110%,740件
38,2150-2199,5231円,61分,111.4%,759件
39,2200-2249,5482円,57分,112.8%,763件
40,2250-2299,5294円,54分,113.1%,648件
41,2300-2349,5284円,50分,114%,680件
42,2350-2399,5935円,48分,116.4%,661件
43,2400-2449,6450円,46分,118.8%,658件
44,2450-2499,6879円,45分,120.5%,608件
45,2500-2549,6680円,43分,120.6%,625件
46,2550-2599,7846円,40分,125.9%,572件
47,2600-2649,8392円,39分,128.6%,559件
48,2650-2699,8701円,37分,131.4%,525件
49,2700-2749,9282円,35分,135%,476件
50,2750-2799,10331円,32分,143.4%,386件
51,2800-2849,11245円,29分,152.5%,346件
52,2850-2899,11847円,25分,162.1%,273件
53,2900-2949,13157円,23分,177%,185件
