,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,1276円,148分,101.1%,2711件
1,600-649,1612円,143分,101.5%,2626件
2,650-699,1546円,142分,101.4%,2628件
3,700-749,1555円,140分,101.5%,2614件
4,750-799,1919円,139分,101.8%,2619件
5,800-849,2014円,136分,102%,2447件
6,850-899,2038円,133分,102%,2722件
7,900-949,2269円,132分,102.3%,2784件
8,950-999,2584円,129分,102.7%,2668件
9,1000-1049,2849円,126分,103%,2579件
10,1050-1099,2741円,125分,102.9%,2458件
11,1100-1149,2436円,123分,102.6%,2449件
12,1150-1199,2962円,120分,103.3%,2307件
13,1200-1249,3131円,115分,103.6%,2250件
14,1250-1299,3156円,115分,103.7%,2137件
15,1300-1349,3355円,112分,104%,2100件
16,1350-1399,3553円,109分,104.3%,2093件
17,1400-1449,3335円,107分,104.2%,2079件
18,1450-1499,3566円,103分,104.6%,1951件
19,1500-1549,3802円,102分,105%,1882件
20,1550-1599,4231円,99分,105.7%,1949件
21,1600-1649,4395円,96分,106.1%,1820件
22,1650-1699,4508円,93分,106.5%,1841件
23,1700-1749,4545円,90分,106.7%,1845件
24,1750-1799,4268円,88分,106.4%,1704件
25,1800-1849,4963円,84分,107.8%,1645件
26,1850-1899,4620円,81分,107.6%,1663件
27,1900-1949,4833円,78分,108.3%,1623件
28,1950-1999,4703円,73分,108.6%,1516件
29,2000-2049,5409円,70分,110.3%,1554件
30,2050-2099,5731円,67分,111.4%,1482件
31,2100-2149,5605円,64分,111.6%,1458件
32,2150-2199,5485円,61分,112%,1415件
33,2200-2249,5893円,58分,113.6%,1415件
34,2250-2299,6074円,54分,114.9%,1367件
35,2300-2349,6126円,51分,115.9%,1262件
36,2350-2399,6701円,47分,119%,1279件
37,2400-2449,6540円,47分,118.7%,1228件
38,2450-2499,7040円,45分,121%,1206件
39,2500-2549,7581円,42分,123.9%,1217件
40,2550-2599,8055円,41分,126.1%,1171件
41,2600-2649,7954円,41分,125.8%,938件
