,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,3736円,135分,103.7%,793件
1,900-949,4608円,132分,104.6%,756件
2,950-999,3556円,132分,103.6%,903件
3,1000-1049,4233円,125分,104.5%,896件
4,1050-1099,4058円,125分,104.3%,944件
5,1100-1149,4620円,123分,105%,805件
6,1150-1199,4488円,118分,105.1%,809件
7,1200-1249,4517円,120分,105%,736件
8,1250-1299,5106円,116分,105.9%,713件
9,1300-1349,5196円,115分,106%,628件
10,1350-1399,4390円,110分,105.3%,578件
11,1400-1449,4835円,106分,106.1%,586件
12,1450-1499,5743円,105分,107.3%,537件
13,1500-1549,4815円,104分,106.2%,507件
14,1550-1599,5519円,100分,107.4%,556件
15,1600-1649,5587円,96分,107.8%,532件
16,1650-1699,5558円,93分,107.9%,526件
17,1700-1749,6344円,92分,109.2%,430件
18,1750-1799,6158円,88分,109.4%,447件
19,1800-1849,6602円,85分,110.4%,442件
20,1850-1899,6222円,82分,110.2%,432件
21,1900-1949,6026円,78分,110.4%,423件
22,1950-1999,6800円,74分,112.3%,392件
23,2000-2049,6754円,71分,112.6%,376件
24,2050-2099,6323円,66分,112.7%,377件
25,2100-2149,6591円,64分,113.7%,355件
26,2150-2199,6610円,59分,114.8%,351件
27,2200-2249,7170円,57分,116.7%,329件
28,2250-2299,6892円,54分,117%,320件
29,2300-2349,7526円,49分,120.3%,318件
30,2350-2399,7807円,47分,122.1%,312件
31,2400-2449,8071円,47分,123.1%,276件
32,2450-2499,8038円,45分,123.7%,269件
33,2500-2549,8140円,44分,124.9%,264件
34,2550-2599,9296円,41分,130.4%,286件
35,2600-2649,9196円,40分,130.8%,241件
36,2650-2699,10252円,37分,137%,232件
37,2700-2749,10735円,35分,140.9%,269件
38,2750-2799,11528円,33分,147.1%,236件
39,2800-2849,12061円,29分,155.1%,250件
40,2850-2899,13192円,27分,165.9%,210件
41,2900-2949,13862円,23分,180.3%,197件
