,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,8165円,125分,108.7%,20件
1,1250-1299,6862円,103分,108.9%,28件
2,1300-1349,10804円,108分,113.3%,28件
3,1350-1399,8144円,103分,110.5%,28件
4,1400-1449,7213円,97分,109.9%,23件
5,1450-1499,9125円,95分,112.8%,35件
6,1500-1549,8282円,96分,111.6%,34件
7,1550-1599,10448円,89分,115.6%,39件
8,1600-1649,10522円,92分,115.2%,47件
9,1650-1699,8111円,92分,111.8%,41件
10,1700-1749,8912円,88分,113.6%,50件
11,1750-1799,8371円,86分,112.9%,50件
12,1800-1849,9935円,82分,116.2%,54件
13,1850-1899,10715円,73分,119.5%,47件
14,1900-1949,8385円,80分,113.9%,46件
15,1950-1999,10141円,71分,118.9%,44件
16,2000-2049,8552円,72分,115.7%,48件
17,2050-2099,9210円,65分,118.8%,44件
18,2100-2149,8538円,63分,118%,42件
19,2150-2199,10698円,58分,124.6%,35件
20,2200-2249,11367円,58分,126.2%,50件
21,2250-2299,9256円,50分,124.8%,27件
22,2300-2349,9623円,47分,127.2%,44件
23,2350-2399,11521円,40分,138.2%,40件
24,2400-2449,12812円,32分,153%,36件
25,2450-2499,8631円,41分,127.8%,24件
26,2500-2549,12434円,31分,152.8%,31件
27,2550-2599,11749円,29分,154.3%,24件
28,2600-2649,11918円,33分,148.7%,26件
29,2650-2699,11926円,32分,150.2%,22件
30,2700-2749,13012円,30分,158.1%,33件
31,2750-2799,13606円,26分,170.2%,29件
32,2800-2849,13377円,28分,162.7%,24件
33,2850-2899,14039円,24分,178.6%,23件
34,2900-2949,14324円,22分,185.7%,25件
