,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3537円,135分,103.5%,34件
1,850-899,5073円,135分,105%,41件
2,900-949,4024円,123分,104.3%,58件
3,950-999,4494円,133分,104.5%,47件
4,1000-1049,3533円,119分,104%,60件
5,1050-1099,6912円,122分,107.6%,65件
6,1100-1149,3805円,123分,104.1%,81件
7,1150-1199,2571円,116分,103%,67件
8,1200-1249,4185円,113分,104.9%,75件
9,1250-1299,6055円,108分,107.5%,102件
10,1300-1349,4647円,113分,105.5%,96件
11,1350-1399,5691円,111分,106.9%,101件
12,1400-1449,5360円,109分,106.6%,108件
13,1450-1499,4457円,103分,105.8%,112件
14,1500-1549,4650円,103分,106%,133件
15,1550-1599,5555円,94分,107.8%,114件
16,1600-1649,4994円,96分,106.9%,101件
17,1650-1699,4993円,98分,106.8%,113件
18,1700-1749,6755円,88分,110.2%,109件
19,1750-1799,5883円,90分,108.8%,121件
20,1800-1849,7055円,81分,111.6%,117件
21,1850-1899,3975円,82分,106.5%,104件
22,1900-1949,7470円,72分,113.8%,101件
23,1950-1999,7341円,75分,113%,112件
24,2000-2049,6974円,67分,113.8%,84件
25,2050-2099,6358円,68分,112.5%,93件
26,2100-2149,6107円,62分,113.1%,81件
27,2150-2199,9122円,56分,121.8%,107件
28,2200-2249,6279円,55分,115.2%,60件
29,2250-2299,8607円,49分,123.4%,76件
30,2300-2349,8072円,43分,124.9%,65件
31,2350-2399,7650円,46分,122.2%,59件
32,2400-2449,8077円,42分,125.7%,73件
33,2450-2499,8845円,41分,128.8%,71件
34,2500-2549,8275円,43分,125.7%,72件
35,2550-2599,8730円,42分,127.5%,54件
36,2600-2649,8815円,40分,129.6%,58件
37,2650-2699,9209円,38分,132.5%,60件
38,2700-2749,10050円,35分,138.6%,57件
39,2750-2799,10549円,31分,145.5%,41件
40,2800-2849,11196円,28分,152.6%,58件
41,2850-2899,12684円,27分,162.9%,49件
42,2900-2949,14028円,21分,187.8%,42件
