,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,10613円,112分,112.6%,125件
1,1350-1399,8651円,111分,110.4%,124件
2,1400-1449,7008円,108分,108.7%,150件
3,1450-1499,9698円,103分,112.5%,139件
4,1500-1549,9747円,107分,112.2%,151件
5,1550-1599,9529円,97分,113.1%,149件
6,1600-1649,10595円,91分,115.5%,155件
7,1650-1699,10050円,91分,114.7%,128件
8,1700-1749,10317円,92分,114.9%,131件
9,1750-1799,10486円,85分,116.5%,118件
10,1800-1849,9201円,83分,114.8%,126件
11,1850-1899,9730円,84分,115.4%,107件
12,1900-1949,9349円,73分,117%,105件
13,1950-1999,9858円,74分,117.7%,99件
14,2000-2049,9622円,72分,117.9%,111件
15,2050-2099,10079円,67分,120.1%,95件
16,2100-2149,11870円,62分,125.7%,79件
17,2150-2199,11884円,64分,124.7%,92件
18,2200-2249,10458円,58分,124.2%,76件
19,2250-2299,12688円,50分,133.6%,63件
20,2300-2349,9361円,50分,125%,62件
21,2350-2399,9222円,44分,127.7%,53件
22,2400-2449,9215円,42分,129.3%,73件
23,2450-2499,11817円,35分,144.5%,74件
24,2500-2549,11607円,36分,143.5%,67件
25,2550-2599,11340円,40分,138.2%,58件
26,2600-2649,11456円,39分,139.2%,50件
27,2650-2699,13163円,34分,151.3%,55件
28,2700-2749,12507円,33分,150.7%,56件
29,2750-2799,14000円,31分,159.6%,47件
30,2800-2849,13795円,29分,164%,57件
31,2850-2899,14195円,25分,174.4%,49件
32,2900-2949,14072円,23分,180.1%,36件
