,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,1449円,146分,101.3%,116件
1,500-549,941円,150分,100.8%,149件
2,550-599,1785円,149分,101.6%,193件
3,600-649,1837円,142分,101.7%,232件
4,650-699,256円,144分,100.2%,277件
5,700-749,2860円,139分,102.7%,305件
6,750-799,2148円,138分,102.1%,329件
7,800-849,2238円,136分,102.2%,374件
8,850-899,2094円,136分,102.1%,410件
9,900-949,2839円,131分,102.9%,403件
10,950-999,2965円,129分,103.1%,439件
11,1000-1049,2163円,129分,102.2%,464件
12,1050-1099,2220円,126分,102.4%,508件
13,1100-1149,3272円,119分,103.7%,503件
14,1150-1199,3366円,124分,103.6%,501件
15,1200-1249,3334円,117分,103.8%,509件
16,1250-1299,3954円,112分,104.7%,490件
17,1300-1349,3804円,112分,104.5%,460件
18,1350-1399,3680円,110分,104.4%,470件
19,1400-1449,4362円,106分,105.5%,424件
20,1450-1499,3415円,104分,104.4%,391件
21,1500-1549,4282円,101分,105.7%,411件
22,1550-1599,4334円,99分,105.8%,418件
23,1600-1649,4635円,94分,106.6%,366件
24,1650-1699,4543円,91分,106.7%,385件
25,1700-1749,4891円,91分,107.2%,365件
26,1750-1799,4858円,85分,107.6%,322件
27,1800-1849,5395円,85分,108.4%,297件
28,1850-1899,5307円,80分,108.8%,319件
29,1900-1949,5903円,76分,110.3%,267件
30,1950-1999,4892円,74分,108.8%,255件
31,2000-2049,6638円,70分,112.6%,247件
32,2050-2099,5432円,67分,110.8%,259件
33,2100-2149,5476円,64分,111.4%,253件
34,2150-2199,6591円,58分,115.2%,242件
35,2200-2249,6505円,57分,115.2%,230件
36,2250-2299,5968円,54分,114.7%,224件
37,2300-2349,6506円,48分,118%,193件
38,2350-2399,6258円,50分,116.7%,206件
39,2400-2449,6939円,46分,120%,174件
40,2450-2499,6922円,46分,119.9%,187件
41,2500-2549,8044円,42分,125.6%,178件
42,2550-2599,8200円,41分,126.9%,173件
43,2600-2649,8636円,40分,128.8%,203件
44,2650-2699,9212円,38分,132.8%,185件
45,2700-2749,9828円,35分,137.1%,149件
46,2750-2799,11242円,32分,147.5%,159件
47,2800-2849,11608円,30分,150.9%,153件
48,2850-2899,12771円,27分,164.1%,150件
49,2900-2949,13601円,23分,179.7%,114件
