,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2559円,140分,102.4%,2619件
1,800-849,2644円,137分,102.6%,2447件
2,850-899,2652円,133分,102.7%,2722件
3,900-949,2881円,132分,102.9%,2784件
4,950-999,3187円,130分,103.3%,2668件
5,1000-1049,3440円,127分,103.6%,2579件
6,1050-1099,3326円,126分,103.5%,2458件
7,1100-1149,3009円,124分,103.2%,2449件
8,1150-1199,3526円,120分,103.9%,2307件
9,1200-1249,3674円,116分,104.2%,2250件
10,1250-1299,3700円,116分,104.3%,2137件
11,1300-1349,3888円,113分,104.6%,2100件
12,1350-1399,4072円,109分,105%,2093件
13,1400-1449,3837円,107分,104.8%,2079件
14,1450-1499,4054円,103分,105.2%,1951件
15,1500-1549,4290円,102分,105.6%,1882件
16,1550-1599,4711円,100分,106.3%,1949件
17,1600-1649,4859円,96分,106.7%,1820件
18,1650-1699,4962円,93分,107.1%,1841件
19,1700-1749,4986円,91分,107.3%,1845件
20,1750-1799,4694円,89分,107%,1704件
21,1800-1849,5378円,85分,108.5%,1645件
22,1850-1899,5016円,81分,108.2%,1663件
23,1900-1949,5213円,78分,108.9%,1623件
24,1950-1999,5059円,73分,109.2%,1516件
25,2000-2049,5759円,71分,110.9%,1554件
26,2050-2099,6070円,67分,112%,1482件
27,2100-2149,5930円,65分,112.2%,1458件
28,2150-2199,5790円,61分,112.6%,1415件
29,2200-2249,6189円,58分,114.2%,1415件
30,2250-2299,6356円,54分,115.6%,1367件
31,2300-2349,6393円,52分,116.5%,1262件
32,2350-2399,6953円,47分,119.6%,1279件
33,2400-2449,6789円,47分,119.3%,1228件
34,2450-2499,7288円,45分,121.6%,1206件
35,2500-2549,7830円,43分,124.5%,1217件
36,2550-2599,8304円,41分,126.7%,1171件
37,2600-2649,8203円,41分,126.4%,938件
