,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,6121円,113分,107.2%,209件
1,1350-1399,5116円,114分,106%,224件
2,1400-1449,5792円,110分,107%,211件
3,1450-1499,6330円,104分,108.1%,175件
4,1500-1549,5829円,108分,107.2%,185件
5,1550-1599,6647円,100分,108.8%,197件
6,1600-1649,5706円,99分,107.7%,199件
7,1650-1699,7279円,92分,110.5%,208件
8,1700-1749,5384円,91分,107.9%,188件
9,1750-1799,7854円,85分,112.3%,186件
10,1800-1849,7662円,86分,111.9%,185件
11,1850-1899,6674円,81分,111%,153件
12,1900-1949,6877円,79分,111.7%,169件
13,1950-1999,7422円,73分,113.6%,153件
14,2000-2049,7538円,70分,114.3%,161件
15,2050-2099,8546円,67分,117%,140件
16,2100-2149,9104円,64分,119.1%,137件
17,2150-2199,8090円,57分,118.9%,112件
18,2200-2249,7957円,57分,118.6%,120件
19,2250-2299,8040円,53分,120%,125件
20,2300-2349,7728円,51分,120.1%,120件
21,2350-2399,6312円,51分,116.4%,113件
22,2400-2449,8944円,45分,126.6%,112件
23,2450-2499,8561円,44分,125.9%,109件
24,2500-2549,8730円,43分,126.8%,106件
25,2550-2599,9092円,41分,129.3%,104件
26,2600-2649,10223円,38分,135.8%,92件
27,2650-2699,9640円,38分,133.9%,101件
28,2700-2749,10635円,36分,138.9%,91件
29,2750-2799,11874円,32分,149.1%,84件
30,2800-2849,12567円,30分,155.1%,65件
31,2850-2899,13525円,26分,168.1%,83件
32,2900-2949,14126円,26分,171.1%,72件
