,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,3330円,130分,103.4%,5010件
1,900-949,3329円,129分,103.4%,4745件
2,950-999,3199円,127分,103.4%,4653件
3,1000-1049,3451円,124分,103.7%,4441件
4,1050-1099,3679円,121分,104.1%,4329件
5,1100-1149,3780円,120分,104.2%,4157件
6,1150-1199,4111円,117分,104.7%,4100件
7,1200-1249,3947円,114分,104.6%,4064件
8,1250-1299,3896円,113分,104.6%,3954件
9,1300-1349,4121円,109分,105%,3805件
10,1350-1399,4346円,107分,105.4%,3801件
11,1400-1449,4721円,106分,106%,3716件
12,1450-1499,4664円,102分,106.1%,3647件
13,1500-1549,4835円,100分,106.4%,3522件
14,1550-1599,4884円,97分,106.7%,3467件
15,1600-1649,4870円,94分,106.9%,3373件
16,1650-1699,5058円,92分,107.3%,3216件
17,1700-1749,4843円,89分,107.3%,3276件
18,1750-1799,5301円,85分,108.3%,3225件
19,1800-1849,5054円,82分,108.2%,2984件
20,1850-1899,5743円,79分,109.7%,3048件
21,1900-1949,5795円,76分,110.1%,2970件
22,1950-1999,5605円,73分,110.2%,2867件
23,2000-2049,5700円,71分,110.7%,2784件
24,2050-2099,5873円,68分,111.6%,2706件
25,2100-2149,5934円,64分,112.3%,2647件
26,2150-2199,6354円,60分,114%,2543件
27,2200-2249,6628円,57分,115.5%,2522件
28,2250-2299,6541円,55分,116%,2456件
29,2300-2349,6885円,51分,118%,2365件
30,2350-2399,7038円,48分,119.5%,2424件
31,2400-2449,7348円,46分,121.4%,2266件
32,2450-2499,7363円,45分,121.9%,1926件
