,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,5015円,126分,105.3%,143件
1,1100-1149,5838円,121分,106.4%,176件
2,1150-1199,5071円,121分,105.6%,159件
3,1200-1249,5379円,121分,105.9%,197件
4,1250-1299,5374円,119分,106%,180件
5,1300-1349,5604円,112分,106.7%,209件
6,1350-1399,4608円,113分,105.4%,224件
7,1400-1449,5294円,110分,106.4%,211件
8,1450-1499,5853円,103分,107.6%,175件
9,1500-1549,5336円,107分,106.6%,185件
10,1550-1599,6181円,100分,108.2%,197件
11,1600-1649,5257円,99分,107.1%,199件
12,1650-1699,6840円,92分,110%,208件
13,1700-1749,4982円,90分,107.3%,188件
14,1750-1799,7435円,85分,111.7%,186件
15,1800-1849,7247円,85分,111.3%,185件
16,1850-1899,6293円,81分,110.4%,153件
17,1900-1949,6508円,78分,111.1%,169件
18,1950-1999,7071円,72分,113%,153件
19,2000-2049,7197円,70分,113.7%,161件
20,2050-2099,8208円,67分,116.4%,140件
21,2100-2149,8773円,63分,118.4%,137件
22,2150-2199,7796円,57分,118.3%,112件
23,2200-2249,7670円,57分,118%,120件
24,2250-2299,7770円,53分,119.5%,125件
25,2300-2349,7469円,51分,119.5%,120件
26,2350-2399,6075円,51分,115.8%,113件
27,2400-2449,8705円,45分,126%,112件
28,2450-2499,8325円,44分,125.3%,109件
29,2500-2549,8493円,43分,126.2%,106件
30,2550-2599,8855円,41分,128.7%,104件
31,2600-2649,9986円,38分,135.2%,92件
32,2650-2699,9403円,38分,133.2%,101件
33,2700-2749,10398円,36分,138.3%,91件
34,2750-2799,11637円,32分,148.4%,84件
35,2800-2849,12330円,30分,154.5%,65件
36,2850-2899,13288円,26分,167.4%,83件
37,2900-2949,13889円,26分,170.5%,72件
