,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,5245円,123分,105.7%,805件
1,1150-1199,5084円,118分,105.7%,809件
2,1200-1249,5128円,121分,105.7%,736件
3,1250-1299,5701円,116分,106.5%,713件
4,1300-1349,5791円,116分,106.7%,628件
5,1350-1399,4943円,111分,106%,578件
6,1400-1449,5375円,107分,106.7%,586件
7,1450-1499,6290円,105分,108%,537件
8,1500-1549,5342円,104分,106.8%,507件
9,1550-1599,6041円,100分,108%,556件
10,1600-1649,6083円,96分,108.5%,532件
11,1650-1699,6043円,94分,108.6%,526件
12,1700-1749,6834円,92分,109.9%,430件
13,1750-1799,6622円,88分,110%,447件
14,1800-1849,7064円,85分,111.1%,442件
15,1850-1899,6657円,82分,110.8%,432件
16,1900-1949,6435円,78分,111%,423件
17,1950-1999,7199円,74分,112.9%,392件
18,2000-2049,7144円,72分,113.3%,376件
19,2050-2099,6677円,67分,113.4%,377件
20,2100-2149,6937円,64分,114.4%,355件
21,2150-2199,6929円,60分,115.5%,351件
22,2200-2249,7487円,58分,117.3%,329件
23,2250-2299,7191円,54分,117.7%,320件
24,2300-2349,7811円,50分,121%,318件
25,2350-2399,8077円,47分,122.8%,312件
26,2400-2449,8337円,47分,123.8%,276件
27,2450-2499,8303円,45分,124.3%,269件
28,2500-2549,8405円,44分,125.6%,264件
29,2550-2599,9561円,41分,131.1%,286件
30,2600-2649,9461円,40分,131.5%,241件
31,2650-2699,10517円,37分,137.7%,232件
32,2700-2749,11000円,35分,141.6%,269件
33,2750-2799,11793円,33分,147.9%,236件
34,2800-2849,12326円,29分,155.8%,250件
35,2850-2899,13457円,27分,166.6%,210件
36,2900-2949,14127円,23分,181%,197件
