,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,1352円,142分,101.3%,179件
1,600-649,2424円,141分,102.3%,204件
2,650-699,2368円,142分,102.2%,215件
3,700-749,2450円,139分,102.3%,239件
4,750-799,1391円,141分,101.3%,281件
5,800-849,2440円,137分,102.4%,288件
6,850-899,2873円,135分,102.8%,301件
7,900-949,3028円,132分,103.1%,358件
8,950-999,3646円,129分,103.8%,360件
9,1000-1049,2856円,126分,103%,435件
10,1050-1099,3897円,125分,104.2%,425件
11,1100-1149,2819円,123分,103.1%,421件
12,1150-1199,2945円,121分,103.3%,479件
13,1200-1249,3679円,119分,104.1%,470件
14,1250-1299,3833円,116分,104.4%,402件
15,1300-1349,3118円,117分,103.6%,425件
16,1350-1399,3841円,108分,104.7%,436件
17,1400-1449,3556円,108分,104.4%,447件
18,1450-1499,4206円,104分,105.4%,413件
19,1500-1549,4141円,101分,105.5%,433件
20,1550-1599,4827円,99分,106.5%,411件
21,1600-1649,5200円,97分,107.2%,446件
22,1650-1699,4767円,92分,106.9%,384件
23,1700-1749,4556円,90分,106.7%,383件
24,1750-1799,5168円,85分,108.1%,335件
25,1800-1849,5419円,80分,109%,339件
26,1850-1899,6158円,80分,110.2%,320件
27,1900-1949,6196円,77分,110.7%,316件
28,1950-1999,5726円,73分,110.5%,283件
29,2000-2049,6518円,70分,112.3%,276件
30,2050-2099,6610円,67分,113.1%,276件
31,2100-2149,5649円,65分,111.6%,265件
32,2150-2199,5198円,64分,110.8%,263件
33,2200-2249,6427円,57分,115.1%,226件
34,2250-2299,6372円,55分,115.5%,226件
35,2300-2349,6511円,51分,117%,224件
36,2350-2399,6692円,48分,118.6%,229件
37,2400-2449,7491円,44分,122.9%,204件
38,2450-2499,6606円,45分,119.6%,216件
39,2500-2549,7335円,44分,122.5%,174件
40,2550-2599,8823円,39分,129.8%,199件
41,2600-2649,9188円,40分,130.9%,160件
42,2650-2699,9841円,36分,136.1%,201件
43,2700-2749,10009円,36分,136.9%,157件
44,2750-2799,11215円,33分,145.9%,146件
45,2800-2849,12254円,29分,157.2%,144件
46,2850-2899,12750円,27分,163.9%,156件
47,2900-2949,14341円,24分,180.9%,130件
