,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,6935円,106分,108.7%,537件
1,1500-1549,5964円,105分,107.6%,507件
2,1550-1599,6656円,101分,108.8%,556件
3,1600-1649,6666円,96分,109.2%,532件
4,1650-1699,6615円,94分,109.4%,526件
5,1700-1749,7412円,93分,110.7%,430件
6,1750-1799,7168円,89分,110.8%,447件
7,1800-1849,7607円,86分,111.8%,442件
8,1850-1899,7170円,83分,111.6%,432件
9,1900-1949,6916円,78分,111.8%,423件
10,1950-1999,7669円,75分,113.7%,392件
11,2000-2049,7604円,72分,114%,376件
12,2050-2099,7094円,67分,114.1%,377件
13,2100-2149,7344円,65分,115.1%,355件
14,2150-2199,7303円,60分,116.2%,351件
15,2200-2249,7860円,58分,118.1%,329件
16,2250-2299,7543円,54分,118.5%,320件
17,2300-2349,8147円,50分,121.8%,318件
18,2350-2399,8395円,48分,123.5%,312件
19,2400-2449,8650円,47分,124.5%,276件
20,2450-2499,8615円,46分,125.1%,269件
21,2500-2549,8717円,44分,126.4%,264件
22,2550-2599,9873円,41分,131.9%,286件
23,2600-2649,9774円,40分,132.3%,241件
24,2650-2699,10829円,37分,138.5%,232件
25,2700-2749,11312円,36分,142.4%,269件
26,2750-2799,12105円,33分,148.7%,236件
27,2800-2849,12638円,30分,156.7%,250件
28,2850-2899,13769円,27分,167.5%,210件
29,2900-2949,14439円,24分,181.8%,197件
