,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,2823円,138分,102.7%,1041件
1,900-949,3309円,131分,103.4%,1069件
2,950-999,3410円,134分,103.4%,1070件
3,1000-1049,3371円,129分,103.5%,1050件
4,1050-1099,3581円,126分,103.8%,981件
5,1100-1149,3908円,126分,104.1%,946件
6,1150-1199,3763円,121分,104.2%,973件
7,1200-1249,4228円,117分,104.8%,904件
8,1250-1299,3936円,115分,104.6%,864件
9,1300-1349,3821円,114分,104.5%,872件
10,1350-1399,4080円,112分,104.9%,846件
11,1400-1449,4617円,107分,105.8%,798件
12,1450-1499,4646円,105分,105.9%,841件
13,1500-1549,4748円,104分,106.1%,773件
14,1550-1599,4543円,98分,106.2%,719件
15,1600-1649,5011円,97分,106.9%,658件
16,1650-1699,5362円,94分,107.6%,651件
17,1700-1749,6057円,89分,109%,592件
18,1750-1799,5229円,88分,108%,549件
19,1800-1849,6180円,85分,109.7%,529件
20,1850-1899,5672円,81分,109.3%,533件
21,1900-1949,5678円,78分,109.7%,532件
22,1950-1999,5829円,73分,110.6%,511件
23,2000-2049,6092円,71分,111.4%,498件
24,2050-2099,5744円,68分,111.2%,468件
25,2100-2149,6754円,64分,114%,446件
26,2150-2199,5838円,64分,112.2%,442件
27,2200-2249,6924円,59分,115.7%,399件
28,2250-2299,5800円,56分,113.9%,404件
29,2300-2349,6566円,52分,116.9%,387件
30,2350-2399,7198円,47分,120.4%,395件
31,2400-2449,7022円,47分,119.7%,451件
32,2450-2499,7297円,46分,121.4%,360件
33,2500-2549,8292円,43分,125.8%,333件
34,2550-2599,8609円,42分,127%,335件
35,2600-2649,9582円,39分,132.6%,338件
36,2650-2699,9901円,37分,135.3%,309件
37,2700-2749,10641円,34分,141.5%,298件
38,2750-2799,11668円,33分,146.7%,284件
39,2800-2849,12399円,30分,155.8%,290件
40,2850-2899,13586円,27分,168.2%,255件
41,2900-2949,14129円,24分,177.1%,187件
