,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,5312円,135分,105.2%,75件
1,900-949,3822円,128分,104%,83件
2,950-999,4613円,135分,104.5%,91件
3,1000-1049,3623円,128分,103.8%,111件
4,1050-1099,4016円,126分,104.3%,99件
5,1100-1149,4905円,122分,105.4%,119件
6,1150-1199,5667円,116分,106.5%,145件
7,1200-1249,4433円,119分,105%,128件
8,1250-1299,5391円,118分,106.1%,160件
9,1300-1349,5284円,117分,106%,148件
10,1350-1399,5136円,108分,106.3%,163件
11,1400-1449,4580円,110分,105.5%,193件
12,1450-1499,5431円,106分,106.8%,180件
13,1500-1549,5639円,103分,107.3%,150件
14,1550-1599,5037円,104分,106.5%,158件
15,1600-1649,5814円,96分,108.1%,157件
16,1650-1699,5736円,96分,108%,178件
17,1700-1749,7350円,88分,111.2%,181件
18,1750-1799,4560円,89分,106.8%,156件
19,1800-1849,7913円,82分,112.9%,164件
20,1850-1899,7301円,81分,112.1%,156件
21,1900-1949,6461円,77分,111.1%,131件
22,1950-1999,6170円,74分,111.1%,137件
23,2000-2049,6810円,68分,113.4%,127件
24,2050-2099,7729円,65分,115.8%,139件
25,2100-2149,7578円,63分,115.9%,102件
26,2150-2199,8533円,60分,119.1%,112件
27,2200-2249,7434円,53分,118.8%,94件
28,2250-2299,8054円,53分,120.3%,100件
29,2300-2349,6999円,49分,119.2%,96件
30,2350-2399,7756円,46分,122.5%,104件
31,2400-2449,6680円,50分,118%,94件
32,2450-2499,8657円,42分,127.2%,87件
33,2500-2549,8718円,42分,127.6%,92件
34,2550-2599,8823円,41分,128.8%,90件
35,2600-2649,8949円,40分,129.8%,85件
36,2650-2699,10150円,35分,138.8%,69件
37,2700-2749,10035円,34分,138.9%,86件
38,2750-2799,11157円,33分,144.7%,75件
39,2800-2849,12415円,29分,157.6%,71件
40,2850-2899,12947円,26分,166%,52件
41,2900-2949,14420円,24分,181.8%,63件
