,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4219円,124分,104.6%,23件
1,1150-1199,3597円,116分,104.1%,29件
2,1200-1249,6246円,123分,106.8%,28件
3,1250-1299,5660円,116分,106.5%,42件
4,1300-1349,5879円,106分,107.4%,38件
5,1350-1399,5025円,112分,106%,42件
6,1400-1449,4471円,103分,105.8%,51件
7,1450-1499,6182円,98分,108.4%,64件
8,1500-1549,6587円,102分,108.7%,43件
9,1550-1599,5936円,99分,108%,49件
10,1600-1649,4045円,93分,105.8%,50件
11,1650-1699,5004円,89分,107.5%,52件
12,1700-1749,6145円,88分,109.4%,61件
13,1750-1799,6286円,84分,110%,49件
14,1800-1849,4149円,81分,106.8%,58件
15,1850-1899,6054円,78分,110.4%,61件
16,1900-1949,5273円,70分,110%,42件
17,1950-1999,6537円,69分,112.6%,62件
18,2000-2049,7388円,70分,114.1%,62件
19,2050-2099,4579円,64分,109.6%,54件
20,2100-2149,7029円,60分,115.5%,67件
21,2150-2199,6024円,61分,113.1%,67件
22,2200-2249,5495円,53分,113.8%,61件
23,2250-2299,6855円,49分,118.6%,57件
24,2300-2349,6947円,49分,118.8%,58件
25,2350-2399,6114円,46分,117.9%,58件
26,2400-2449,7746円,42分,124.4%,40件
27,2450-2499,6060円,45分,117.9%,41件
28,2500-2549,6701円,44分,120.4%,47件
29,2550-2599,9318円,37分,133.1%,39件
30,2600-2649,9790円,32分,141.1%,25件
31,2650-2699,10045円,32分,141.4%,30件
32,2700-2749,9262円,34分,136.3%,29件
33,2750-2799,10524円,31分,145.7%,36件
34,2800-2849,10968円,29分,149.6%,35件
35,2850-2899,12663円,25分,168.8%,28件
36,2900-2949,13155円,21分,181.6%,18件
